Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	shape	Theta	trait_pi.0	trait_pi.1	trait_pi.2	trait_pi.3	trait_pi.4	trait_indicators1	trait_indicators2	trait_indicators3	trait_indicators4	trait_indicators5	trait_indicators6	trait_indicators7	trait_indicators8	trait_indicators9	trait_indicators10	trait_rates.0	trait_rates.1	trait_rates.2	trait_rates.3	trait_rates.4	trait_rates.5	trait_rates.6	trait_rates.7	trait_rates.8	trait_rates.9	traitClockRate	psi.height	D.treeLikelihood	svs.relGeoRate_Fujian_Guangdong	svs.relGeoRate_Fujian_Guangxi	svs.relGeoRate_Fujian_HongKong	svs.relGeoRate_Fujian_Hunan	svs.relGeoRate_Guangdong_Guangxi	svs.relGeoRate_Guangdong_HongKong	svs.relGeoRate_Guangdong_Hunan	svs.relGeoRate_Guangxi_HongKong	svs.relGeoRate_Guangxi_Hunan	svs.relGeoRate_HongKong_Hunan	trait_D.treeLikelihood
963000	-5953.009445377108	-5830.689760768631	-122.31968460847757	0.3419424149747808	0.198485798056284	0.21521116023607811	0.2443606267328555	8.711599199641523	0.3916188890440988	7.742735346172847	0.04480445417406771	0.22668202475593086	0.26836847573015454	0.3386933194579832	0.1214517258818627	1	1	0	1	1	1	1	1	1	0	0.15148700578566537	0.1369966263658024	0.013382930200861202	0.024955318881870747	0.14634558366879583	0.006976572815469269	0.08846948498024285	0.09808907833942465	0.27187309335337545	0.061424305608490826	0.32293874415296003	11.98732302267037	-5786.449884783236	0.15148700578566537	0.1369966263658024	0.0	0.024955318881870747	0.14634558366879583	0.006976572815469269	0.08846948498024285	0.09808907833942465	0.27187309335337545	0.0	-44.23987598539485
964500	-5959.408184637366	-5839.092121939816	-120.31606269754994	0.352145470372609	0.18196619454445728	0.21716313589837377	0.24872519918455832	8.914227230766711	0.45135292498756535	5.892955895259757	0.14717519837898438	0.12068577227187541	0.21788892495825082	0.3386933194579832	0.1755567849329052	1	1	1	1	1	1	1	1	1	1	0.15898880421786576	0.1369966263658024	0.03846445350218424	0.11811064105642283	0.164736729984248	0.006976572815469269	0.05896168697923297	0.15282508223663324	0.10733341010906874	0.05660599273307113	0.31787087791296414	10.32902620551161	-5791.478123207075	0.15898880421786576	0.1369966263658024	0.03846445350218424	0.11811064105642283	0.164736729984248	0.006976572815469269	0.05896168697923297	0.15282508223663324	0.10733341010906874	0.05660599273307113	-47.61399873274023
966000	-5950.620997874539	-5831.114912336228	-119.50608553831118	0.35169894309526006	0.19276805063868713	0.20636127980414393	0.24917172646190724	9.048112191673873	0.3536271052814068	8.180217971196793	0.17848060022968498	0.3517964046758507	0.17757014836946794	0.17417270145054448	0.11798014527445091	1	1	1	1	1	1	1	1	1	1	0.1457018802177671	0.21972223005556038	0.030022603135191474	0.06409768743931656	0.08396680219314083	0.006976572815469269	0.13973161477034013	0.16716109658666753	0.034931680413914756	0.10768783237263058	0.3090825193639052	11.161815125649092	-5785.209767631785	0.1457018802177671	0.21972223005556038	0.030022603135191474	0.06409768743931656	0.08396680219314083	0.006976572815469269	0.13973161477034013	0.16716109658666753	0.034931680413914756	0.10768783237263058	-45.90514470444322
967500	-5945.9093033768295	-5829.1523584193465	-116.75694495748306	0.35169894309526006	0.19562184195311427	0.20636127980414393	0.2463179351474801	7.989192767890611	0.42566803959285837	6.919368903249106	0.17286294081999395	0.2851256646209282	0.12869314100348184	0.2681262106135525	0.14519204294204247	1	1	1	1	1	1	1	1	1	1	0.2249581798547192	0.06093505829843987	0.030022603135191474	0.010365056347509727	0.08396680219314083	0.006976572815469269	0.08467562762025349	0.16716109658666753	0.3000705645507419	0.03086843859786534	0.2399788110094496	10.68939626381677	-5783.165823122288	0.2249581798547192	0.06093505829843987	0.030022603135191474	0.010365056347509727	0.08396680219314083	0.006976572815469269	0.08467562762025349	0.16716109658666753	0.3000705645507419	0.03086843859786534	-45.98653529705862
969000	-5955.43583762664	-5835.344764005144	-120.09107362149643	0.31531435154574694	0.19562184195311427	0.21175506003855477	0.2773087464625824	7.949457114446485	0.42566803959285837	7.676613516366179	0.17286294081999395	0.18145452993219632	0.2323642756922137	0.2681262106135525	0.14519204294204247	1	1	1	1	1	1	1	1	1	1	0.17104795766706649	0.01231824353219324	0.036194909726922374	0.010365056347509727	0.0795482893292255	0.30838947306863024	0.07850332102852259	0.05192980987055245	0.05735280027949169	0.19435013914988428	0.43612308091791285	10.456720978302172	-5786.100275135696	0.17104795766706649	0.01231824353219324	0.036194909726922374	0.010365056347509727	0.0795482893292255	0.30838947306863024	0.07850332102852259	0.05192980987055245	0.05735280027949169	0.19435013914988428	-49.24448886944733
970500	-5952.962867578465	-5834.7200249238085	-118.24284265465684	0.3554907737869919	0.1955270254199891	0.21063387192269836	0.238348328870319	8.585220576352997	0.2606587528791939	6.246659766258388	0.21551907306369028	0.24422813582844943	0.11696118803390147	0.2681262106135525	0.15516539246040528	1	1	1	1	1	1	1	1	1	1	0.17104795766706649	0.01231824353219324	0.036194909726922374	0.03083292216966448	0.08058451885894806	0.18111686894291562	0.07850332102852259	0.1600679877301088	0.206892655308363	0.04244061503529392	0.18534906263656128	10.534727887672414	-5786.762701213362	0.17104795766706649	0.01231824353219324	0.036194909726922374	0.03083292216966448	0.08058451885894806	0.18111686894291562	0.07850332102852259	0.1600679877301088	0.206892655308363	0.04244061503529392	-47.95732371044684
972000	-5949.9733442581555	-5830.6091819070125	-119.36416235114265	0.3393995440840613	0.20511873991785476	0.21925423994294138	0.23622747605514083	9.952630725687275	0.46197101306414173	7.428989535917669	0.14622040572152512	0.24475058662840402	0.16941009510776947	0.3229177045090319	0.11670120803326853	1	0	1	1	1	1	1	1	1	0	0.17104795766706649	0.06780842005628415	0.036194909726922374	0.03083292216966448	0.036027815181103484	0.11619487455398454	0.14342531541745368	0.10457781120601789	0.03660594679188836	0.25728402722961313	0.5648920964426567	10.42263637369611	-5782.875235656312	0.17104795766706649	0.0	0.036194909726922374	0.03083292216966448	0.036027815181103484	0.11619487455398454	0.14342531541745368	0.10457781120601789	0.03660594679188836	0.0	-47.733946250701116
973500	-5951.7179077853725	-5832.782562566862	-118.93534521851048	0.3540987261853895	0.20511873991785476	0.19711540890423856	0.2436671249925154	8.849861535492844	0.27865318277636497	7.459586076371727	0.20730079664919285	0.35130682580766465	0.10838294125548736	0.21630822825438561	0.11670120803326853	1	1	1	1	1	1	1	1	1	1	0.1515652093349249	0.06780842005628415	0.08335118554584897	0.11570162764460191	0.1847042885572056	0.005661478984870374	0.014215327821184731	0.1797052264248181	0.13885494098913376	0.058432294641126085	0.2134734097634266	10.521433076251256	-5786.618389390133	0.1515652093349249	0.06780842005628415	0.08335118554584897	0.11570162764460191	0.1847042885572056	0.005661478984870374	0.014215327821184731	0.1797052264248181	0.13885494098913376	0.058432294641126085	-46.16417317672826
975000	-5949.790844218124	-5829.419730620327	-120.37111359779766	0.33290026434770154	0.1932668640599268	0.22324271134258755	0.2505901602497823	8.253174493161154	0.4394753744276052	7.166627611762516	0.1169520503256706	0.1753935878926242	0.12212213708927963	0.4390259962575491	0.14650622843487546	1	1	1	1	1	1	1	0	1	1	0.20633979847272682	0.096055443215994	0.005998821465271087	0.03832368587376546	0.2620566526377835	0.005661478984870374	0.014215327821184731	0.08821059310413	0.2784641006087811	0.004674097815491524	0.30144504632039915	10.867723198650271	-5782.044678859279	0.20633979847272682	0.096055443215994	0.005998821465271087	0.03832368587376546	0.2620566526377835	0.005661478984870374	0.014215327821184731	0.0	0.2784641006087811	0.004674097815491524	-47.37505176104824
976500	-5951.467753275622	-5830.092204491524	-121.37554878409802	0.3470956703140683	0.1932668640599268	0.20904730537622085	0.2505901602497823	9.020714905584466	0.3513447777259035	7.500333403921427	0.12777243779652375	0.2232112901704717	0.19315885781356534	0.3093511857845627	0.14650622843487546	1	1	0	1	1	0	1	1	1	1	0.06603502430873551	0.09859479049361486	0.09969660907023481	0.02981700899510481	0.30038551619195064	0.2458038995705143	0.021880703987109836	0.08821059310413	0.04490175646311234	0.004674097815491524	0.34744151871092854	11.259655043015275	-5785.579579996276	0.06603502430873551	0.09859479049361486	0.0	0.02981700899510481	0.30038551619195064	0.0	0.021880703987109836	0.08821059310413	0.04490175646311234	0.004674097815491524	-44.51262449524772
978000	-5954.358573104751	-5832.755431511671	-121.60314159307904	0.3470956703140683	0.18543901959495437	0.21956021643482498	0.2479050936561506	9.726782978985392	0.3452551187397603	8.177129305102184	0.09637549659798321	0.17891636240233533	0.15022950243910035	0.2920844087225961	0.282394229837984	0	1	1	1	1	1	1	0	1	1	0.06045467945501833	0.0946179006334046	0.07894517455773124	0.02981700899510481	0.30038551619195064	0.0366840833233511	0.17552452653921918	0.08821059310413	0.04490175646311234	0.09045876073697637	0.4495958724356273	11.001661826936148	-5781.564413738471	0.0	0.0946179006334046	0.07894517455773124	0.02981700899510481	0.30038551619195064	0.0366840833233511	0.17552452653921918	0.0	0.04490175646311234	0.09045876073697637	-51.19101777320091
979500	-5955.130622177367	-5828.79337612645	-126.33724605091604	0.3512972674398056	0.17033952308069067	0.22770414238194275	0.2506590670975592	8.429992507143753	0.48993212366505934	6.2673217410375734	0.1084856934608638	0.17891636240233533	0.15022950243910035	0.2920844087225961	0.27028403297510345	1	1	0	1	1	1	1	1	1	0	0.06045467945501833	0.09956270507468108	0.05511077587616221	0.08486415765177896	0.2962612175042437	0.008635647009197969	0.15056415377192361	0.11204499178569903	0.04698771557559381	0.08551395629569988	0.21393432335278267	11.085824488831696	-5781.60088965772	0.06045467945501833	0.09956270507468108	0.0	0.08486415765177896	0.2962612175042437	0.008635647009197969	0.15056415377192361	0.11204499178569903	0.04698771557559381	0.0	-47.192486468730664
981000	-5969.975338891597	-5846.814913774556	-123.16042511704084	0.34829292784146937	0.17747394840442235	0.20461873357438046	0.26961439017972605	6.340111515335658	0.37490167494104065	8.96198950862995	0.19382165295321646	0.148526003826085	0.20324027268557743	0.1997056804977189	0.25470639003740125	0	1	1	0	1	0	1	1	1	0	0.15831244259115979	0.0640955346296937	0.05511077587616221	0.09180464232113111	0.25290916935244223	0.03089431022534499	0.023825182698734446	0.155079099989049	0.04698771557559381	0.12098112674068728	0.13965915495871747	11.515039264189054	-5799.151798432629	0.0	0.0640955346296937	0.05511077587616221	0.0	0.25290916935244223	0.0	0.023825182698734446	0.155079099989049	0.04698771557559381	0.0	-47.66311534192674
982500	-5945.211913076323	-5821.963423858469	-123.24848921785451	0.33748852150228104	0.20790078450128122	0.21381001086805196	0.24080068312838399	10.006487448656447	0.3486453147740689	6.204028125785716	0.14859888649182693	0.08950698660495697	0.14257959642678125	0.2862507273236661	0.33306380315276785	1	1	1	1	1	1	1	1	1	1	0.20448617776649425	0.009178533439295693	0.06646006786515085	0.09180464232113111	0.32067267375165814	0.14592068218041265	0.010978679489916546	0.10072981072378248	0.04698771557559381	0.0027810168865630425	0.21916407968086957	10.895324231337531	-5775.896679373422	0.20448617776649425	0.009178533439295693	0.06646006786515085	0.09180464232113111	0.32067267375165814	0.14592068218041265	0.010978679489916546	0.10072981072378248	0.04698771557559381	0.0027810168865630425	-46.06674448504654
984000	-5947.138506219032	-5823.424331323316	-123.71417489571557	0.33748852150228104	0.18200385321775364	0.22396787618822553	0.256539749091738	8.52628434860528	0.28564755646937956	8.056016606423453	0.20149070503084196	0.07042569457916584	0.09320152814592891	0.2862507273236661	0.34863134492039627	1	1	1	1	1	1	1	1	1	1	0.1759700526239822	0.009178533439295693	0.03780832468151118	0.27384575306693576	0.28987709303924014	0.10717348559483869	0.010978679489916546	0.04777003953087541	0.04698771557559381	4.103229578092185E-4	0.246222967930064	10.620719322255406	-5776.290646824407	0.1759700526239822	0.009178533439295693	0.03780832468151118	0.27384575306693576	0.28987709303924014	0.10717348559483869	0.010978679489916546	0.04777003953087541	0.04698771557559381	4.103229578092185E-4	-47.13368449890885
985500	-5951.316183080069	-5825.97801137741	-125.33817170265885	0.3381891432831992	0.20458353681570057	0.22396787618822553	0.23325944371287285	9.906749786915851	0.4168457510961777	5.499968049402286	0.20149070503084196	0.29001268644458267	0.13472483303786653	0.2235451957988374	0.1502265796878705	1	1	1	1	1	1	1	1	1	0	0.19930303383032377	0.0026706674179926004	0.03769162909357486	0.3977717589952088	0.16073245326890867	0.06933354915073575	0.07229896767466135	0.03062895170953831	0.02915866590124533	4.103229578092185E-4	0.3387943379892285	10.994445029640177	-5780.609877436777	0.19930303383032377	0.0026706674179926004	0.03769162909357486	0.3977717589952088	0.16073245326890867	0.06933354915073575	0.07229896767466135	0.03062895170953831	0.02915866590124533	0.0	-45.368133940633236
987000	-5955.9448693561	-5835.338962263037	-120.6059070930635	0.3351896814628388	0.17916780798395623	0.22402513209488528	0.2616173784583178	8.935880265741625	0.39209888867305115	7.154063777211734	0.20953727226110752	0.30335409640991357	0.13472483303786653	0.15961958870943097	0.19276420958168047	1	1	0	1	1	1	1	0	1	0	0.0994857588992374	0.0026706674179926004	0.03769162909357486	0.33792716126732264	0.10329840751156172	0.06871260837792444	0.07229896767466135	0.24792436492857808	0.029580111871336322	4.103229578092185E-4	0.8523611456295596	10.767530751616201	-5788.686189305475	0.0994857588992374	0.0026706674179926004	0.0	0.33792716126732264	0.10329840751156172	0.06871260837792444	0.07229896767466135	0.0	0.029580111871336322	0.0	-46.652772957561915
988500	-5954.953191079069	-5835.008930988175	-119.94426009089463	0.34286625030813406	0.18197132915000241	0.22990055241053325	0.24526186813132836	10.116039679396515	0.3225565251585578	7.72249519045486	0.14222153155883374	0.2645754574252417	0.29553063414101316	0.1536690222265908	0.14400335464831968	1	0	1	0	1	1	1	0	1	1	0.2980174596397965	0.0026706674179926004	0.03539142506845883	0.048876595107282	0.13302869030961692	0.13729859903797703	0.09722240453422673	0.21750372405550245	0.029580111871336322	4.103229578092185E-4	0.8214233065883059	10.591315149501959	-5788.908311529675	0.2980174596397965	0.0	0.03539142506845883	0.0	0.13302869030961692	0.13729859903797703	0.09722240453422673	0.0	0.029580111871336322	4.103229578092185E-4	-46.10061945849985
990000	-5941.643388995094	-5821.83328535954	-119.81010363555419	0.3539449058255334	0.19433146768981696	0.2091933282040089	0.2425302982806388	8.56654721321201	0.42692552654437965	6.908801040642053	0.12329123858472914	0.2645754574252417	0.19835635813223984	0.1515029247755791	0.2622740210822093	1	1	0	1	1	1	1	1	1	0	0.24357536618552308	0.31806412124263406	0.03539142506845883	0.06697467875223925	0.13302869030961692	0.04758349351406836	0.0034070658036377544	0.09450480704135937	0.029580111871336322	0.027890240211124618	0.2658221267641878	10.35665844517183	-5777.02059381146	0.24357536618552308	0.31806412124263406	0.0	0.06697467875223925	0.13302869030961692	0.04758349351406836	0.0034070658036377544	0.09450480704135937	0.029580111871336322	0.0	-44.812691548080394
991500	-5946.60275603721	-5822.404854750731	-124.19790128647945	0.3464002082789798	0.20187616523637056	0.2091933282040089	0.2425302982806388	9.720238999838234	0.35947549160076336	5.9732877142836385	0.11413756804866308	0.2645754574252417	0.25602721684178187	0.10298573660210315	0.2622740210822093	0	1	1	0	1	1	1	1	1	0	0.001591447464631024	0.2626927254587334	0.03583739914682712	0.21936610537706547	0.23304890328165548	0.047137519435700076	0.0034070658036377544	0.05711405774789211	0.029580111871336322	0.1102246644125198	0.3405619004815373	10.502475428759007	-5774.306110538591	0.0	0.2626927254587334	0.03583739914682712	0.0	0.23304890328165548	0.047137519435700076	0.0034070658036377544	0.05711405774789211	0.029580111871336322	0.0	-48.098744212139195
993000	-5949.543578590753	-5827.371906278335	-122.1716723124181	0.3435499748730908	0.20472639864225958	0.21719234782177013	0.23453127866287757	9.612207221153964	0.35947549160076336	6.75870995328885	0.17115292200302734	0.2645754574252417	0.2039480932022804	0.33157677333078517	0.028746754038664474	1	1	1	0	1	1	0	1	1	0	0.03033769152005822	0.1836351038274422	0.013704777080696728	0.2923903387369331	0.2551815253477859	0.012866117276253294	0.0034070658036377544	0.05517776954197011	0.059507715637615886	0.09379189522760543	0.23083472582633888	10.260112456494722	-5778.883658250935	0.03033769152005822	0.1836351038274422	0.013704777080696728	0.0	0.2551815253477859	0.012866117276253294	0.0	0.05517776954197011	0.059507715637615886	0.0	-48.48824802740003
994500	-5947.952488955597	-5827.068762443753	-120.88372651184382	0.355789701979629	0.19248667153572135	0.21063109811004901	0.24109252837459869	10.051124809725076	0.3530968239525552	6.792966593510424	0.19276743621111697	0.3116137391290064	0.25092359812348713	0.16176171922426008	0.08293350731212845	1	0	1	1	1	0	1	1	1	1	0.03033769152005822	0.1082703806125788	0.018928438287620496	0.1261928578965479	0.23860247308311863	0.19347890294236564	0.16960454664402294	0.09638181596652452	0.007123450132913931	0.011079442914247468	0.5481985206549544	10.867084686862505	-5780.008687120413	0.03033769152005822	0.0	0.018928438287620496	0.1261928578965479	0.23860247308311863	0.0	0.16960454664402294	0.09638181596652452	0.007123450132913931	0.011079442914247468	-47.060075323339966
996000	-5970.637325210219	-5847.514249406378	-123.1230758038412	0.33353722106704364	0.2040730426978897	0.20771922674503096	0.2546705094900337	12.999020804853215	0.25764776842235887	6.792966593510424	0.04673403952853296	0.20381790976508546	0.45848872604102436	0.20802581735322784	0.08293350731212845	1	1	0	0	1	0	1	1	1	0	0.03033769152005822	0.08310354862251378	0.11944540580923532	0.1283835665157943	0.14525362806812725	0.20358099889452874	0.16960454664402294	0.09892990228800891	0.007123450132913931	0.014237261504795182	0.39316654198380263	10.48376500336064	-5796.5866719505775	0.03033769152005822	0.08310354862251378	0.0	0.0	0.14525362806812725	0.0	0.16960454664402294	0.09892990228800891	0.007123450132913931	0.0	-50.927577455800744
997500	-5957.924817924263	-5832.812815971087	-125.11200195317657	0.34353187359431225	0.19213357255118405	0.2020538123231855	0.2622807415313162	10.326338525926978	0.39792295665688776	6.767746316317265	0.04673403952853296	0.20381790976508546	0.15043787086888166	0.5160766725253705	0.08293350731212845	0	1	0	1	0	0	1	1	1	0	0.027408297309116918	0.20152393283516679	0.17881836910938603	0.3590375898097077	0.14525362806812725	5.31435544710742E-4	0.04449351297885307	0.002276864389292369	0.016911749904169715	0.023744620051468032	0.6099511876636572	10.919033185223265	-5785.142075266447	0.0	0.20152393283516679	0.0	0.3590375898097077	0.0	0.0	0.04449351297885307	0.002276864389292369	0.016911749904169715	0.0	-47.67074070463957
999000	-5949.44305297227	-5828.024846152291	-121.41820681998	0.34353187359431225	0.19089972043460815	0.21235587381148868	0.2532125321595889	8.339141353819766	0.35862794605812925	6.200231663151632	0.04673403952853296	0.27137757809630647	0.15043787086888166	0.44851700419414947	0.08293350731212845	1	1	0	1	0	0	0	1	0	0	0.22087342297325158	0.0670846517942417	0.17881836910938603	0.02844938856206082	0.09952751782895874	5.31435544710742E-4	0.04449351297885307	0.002276864389292369	0.154034825487682	0.2039100113315616	1.0258864780431165	10.435362572778732	-5782.058705879484	0.22087342297325158	0.0670846517942417	0.0	0.02844938856206082	0.0	0.0	0.0	0.002276864389292369	0.0	0.0	-45.96614027280695
1000500	-5945.4265465076605	-5826.76885096821	-118.65769553945064	0.3461284857185693	0.19167625379864564	0.20898272832319423	0.2532125321595889	8.378873193994336	0.37097660536322496	5.591405281006936	0.17752695149601821	0.27137757809630647	0.1871512414385292	0.25563125704880285	0.10831297192034225	1	1	1	1	0	1	0	1	1	1	0.22087342297325158	0.11299659344995003	0.008578491666412752	0.16825595865475407	0.05037855037615167	5.31435544710742E-4	0.04449351297885307	0.17575376762936437	0.154034825487682	0.06410344123886835	0.7502843345755755	11.259427826541971	-5777.37555410425	0.22087342297325158	0.11299659344995003	0.008578491666412752	0.16825595865475407	0.0	5.31435544710742E-4	0.0	0.17575376762936437	0.154034825487682	0.06410344123886835	-49.3932968639602
1002000	-5959.467740161147	-5836.273391634881	-123.19434852626678	0.3517588150344377	0.19265480133503454	0.2234988266108175	0.23208755701970826	10.490002159598141	0.3696873970533875	6.230633724948778	0.26801182763866815	0.17796952351075837	0.15482567796973848	0.3059647890650978	0.09322818181573628	1	1	1	0	0	0	1	0	0	0	0.2349555159461362	0.05448602426916913	0.008578491666412752	0.010721325854345015	0.05647180450648919	0.12169790282605929	0.11214428771920933	0.031637749723836275	0.31974766638995034	0.04955923109839117	1.5293026285627935	10.524368763914103	-5788.9430929600385	0.2349555159461362	0.05448602426916913	0.008578491666412752	0.0	0.0	0.0	0.11214428771920933	0.0	0.0	0.0	-47.33029867484199
1003500	-5957.595394145057	-5835.958769012653	-121.63662513240439	0.3461677442028429	0.18686811896302036	0.21730101521861267	0.249663121615522	9.809578046065695	0.23917339307653473	8.629798055616185	0.1855820133602591	0.2469962312891885	0.17015044080478633	0.3040431327300289	0.09322818181573628	1	0	1	0	0	0	1	0	1	1	0.2349555159461362	0.05448602426916913	0.008578491666412752	0.04044106016341306	0.037879764860076284	0.24512749743430925	0.17181610247621823	0.0642782055835946	0.12259784081134606	0.019839496789323126	1.3154952547625913	11.02382654776133	-5791.155211593124	0.2349555159461362	0.0	0.008578491666412752	0.0	0.0	0.0	0.17181610247621823	0.0	0.12259784081134606	0.019839496789323126	-44.803557419529184
1005000	-5953.500435064402	-5829.441769632894	-124.05866543150866	0.3477548077255834	0.17362755914029623	0.22413348532484942	0.25448414780926887	9.618876305714943	0.3812504772580241	7.561131989188295	0.16239071218165219	0.20484101760847986	0.30159100751947765	0.21807698473636344	0.11310027795402591	1	1	1	1	0	0	1	0	1	1	0.11777971487181897	0.08219804749481582	0.03277509278432668	0.01624445904549913	0.33347872781637705	0.24074162395596888	0.04614901803438881	0.011522128143440488	0.09927169106403974	0.019839496789323126	0.5343047234060061	11.2837255383699	-5783.6794794464595	0.11777971487181897	0.08219804749481582	0.03277509278432668	0.01624445904549913	0.0	0.0	0.04614901803438881	0.0	0.09927169106403974	0.019839496789323126	-45.76229018643441
1006500	-5954.557444217054	-5832.050052896355	-122.50739132069928	0.30926111603402084	0.21212125083185884	0.2213446171907806	0.2572730159433377	9.541798549983598	0.37574252343503645	7.130661111612476	0.16239071218165219	0.20484101760847986	0.2317732661048921	0.287894726150949	0.11310027795402591	1	1	1	1	1	0	1	1	1	1	0.36402582240886244	0.08219804749481582	0.03036985773247461	0.02029847301606412	3.408526797920586E-4	0.2693160585915882	0.12659647540930133	0.011522128143440488	0.09163262197420509	0.0036996625494546444	0.5441694344335509	10.672595085322996	-5786.60205681016	0.36402582240886244	0.08219804749481582	0.03036985773247461	0.02029847301606412	3.408526797920586E-4	0.0	0.12659647540930133	0.011522128143440488	0.09163262197420509	0.0036996625494546444	-45.44799608619432
1008000	-5959.838113452307	-5837.400104449703	-122.4380090026046	0.33433185996670034	0.19145508833203403	0.23679445288288586	0.23741859881837776	9.426457090890993	0.4125052840105466	6.8493122581981005	0.15486113465264603	0.17041522483343435	0.2503777832331739	0.33188559689868785	0.09246026038205699	1	1	1	1	1	1	1	1	1	0	0.032459889599669924	0.14715076586175818	0.003870512829514162	0.13578017170118067	0.04202252775960343	0.241869326782789	0.28999239279838324	0.011522128143440488	0.09163262197420509	0.0036996625494546444	0.7028938347319026	11.287103866532734	-5788.851999016176	0.032459889599669924	0.14715076586175818	0.003870512829514162	0.13578017170118067	0.04202252775960343	0.241869326782789	0.28999239279838324	0.011522128143440488	0.09163262197420509	0.0	-48.54810543352693
1009500	-5966.511844916587	-5843.107719030702	-123.4041258858845	0.3219261130615498	0.19145508833203403	0.2315410408125736	0.25507775779384056	9.889983609719488	0.347801862396969	7.058298936802673	0.16113064638960914	0.20595780168921624	0.2503777832331739	0.28734836432721506	0.09518540436078478	0	1	1	1	1	0	1	1	0	1	0.09724517214783637	0.2632482447596871	0.003870512829514162	0.34253980763217423	0.11595197940493748	0.02239948792320902	0.02217220898632058	0.011522128143440488	0.03041337325745752	0.09063708491542193	0.681150651212391	10.59732854517077	-5791.406144966471	0.0	0.2632482447596871	0.003870512829514162	0.34253980763217423	0.11595197940493748	0.0	0.02217220898632058	0.011522128143440488	0.0	0.09063708491542193	-51.701574064231195
1011000	-5952.2457093392595	-5831.562774999859	-120.68293433940045	0.33947058711452394	0.1999416832262126	0.23326887680187877	0.2273188528573826	8.167317501695472	0.31711764635275125	8.62383688419028	0.1475246654735765	0.1961239102006192	0.18293236375281563	0.34444915658650255	0.12896990398648517	1	0	0	0	1	0	1	1	1	0	0.18219541289633964	0.07295529785288771	0.003870512829514162	0.023520809913124593	0.08679537360070153	0.37886711848006216	0.04212322516784088	0.011522128143440488	0.010462357075937217	0.18768776404015047	0.6842373797512539	10.628691457595338	-5786.718205040866	0.18219541289633964	0.0	0.0	0.0	0.08679537360070153	0.0	0.04212322516784088	0.011522128143440488	0.010462357075937217	0.0	-44.84456995899273
1012500	-5944.772799234107	-5829.650726251436	-115.1220729826707	0.33980049235833465	0.19017332275622698	0.23326887680187877	0.23675730808355752	9.096901593187493	0.3083022971917926	6.456823862156405	0.10207546314086878	0.16759922609378686	0.33512660097097424	0.2954107130233973	0.09978799677097192	1	1	0	1	1	1	1	0	0	0	0.18219541289633964	0.0921346994259227	0.003870512829514162	0.14166255898756153	0.03285333931351411	0.10637571918106951	0.1293467224012827	0.07732394250254275	0.17734167703703818	0.056895415425213564	0.6922858701787225	10.486903787547208	-5781.568306193523	0.18219541289633964	0.0921346994259227	0.0	0.14166255898756153	0.03285333931351411	0.10637571918106951	0.1293467224012827	0.0	0.0	0.0	-48.082420057912465
1014000	-5958.008311379806	-5839.885855241927	-118.12245613787978	0.34159460274346876	0.2016026209890628	0.2118284736824782	0.24497430258498815	9.71019930606505	0.28261318579000066	5.507861010128951	0.10940074282943893	0.3148419863094388	0.33512660097097424	0.14816795280774533	0.09246271708240177	1	0	0	1	1	1	1	0	1	1	0.010862064822715817	0.2473480848672075	0.05451718111098183	0.14166255898756153	0.03285333931351411	0.05572905089960184	0.1293467224012827	0.0934439051348818	0.17734167703703818	0.056895415425213564	0.700126715097554	10.933835639534648	-5792.142160952985	0.010862064822715817	0.0	0.0	0.14166255898756153	0.03285333931351411	0.05572905089960184	0.1293467224012827	0.0	0.17734167703703818	0.056895415425213564	-47.743694288942
1015500	-5949.192056416908	-5826.71011935328	-122.48193706362784	0.33501167991873504	0.19738455492239737	0.2118284736824782	0.2557752914763873	9.254893815172101	0.505179672424313	6.044647081469364	0.12222891885745166	0.40130313010248153	0.20820069111720294	0.18802801011578094	0.08023924980708211	1	1	1	1	1	0	1	0	1	1	0.010862064822715817	0.41517040184033377	0.05451718111098183	0.07173431934635038	0.03285333931351411	0.0990305676763798	0.1293467224012827	0.0934439051348818	0.03614608292834505	0.056895415425213564	0.9806638982266351	10.634081331127838	-5778.317072955235	0.010862064822715817	0.41517040184033377	0.05451718111098183	0.07173431934635038	0.03285333931351411	0.0	0.1293467224012827	0.0	0.03614608292834505	0.056895415425213564	-48.39304639804511
1017000	-5951.282830885303	-5834.728796024529	-116.55403486077397	0.34958323512747935	0.19377097215924152	0.2008705012368897	0.2557752914763873	9.254893815172101	0.3503071173123266	6.814705399606996	0.12222891885745166	0.39724129691810933	0.20820069111720294	0.16631315152301868	0.1060159415842166	1	1	1	1	1	0	1	1	1	1	0.015450669150947196	0.16791914787794945	0.04992857678275045	0.24759458577364624	0.10403577295641515	0.05246764085613681	0.21870458855599087	0.022261471491980753	0.0647421311289684	0.056895415425213564	0.1904780275091828	11.002896934406703	-5784.081601385695	0.015450669150947196	0.16791914787794945	0.04992857678275045	0.24759458577364624	0.10403577295641515	0.0	0.21870458855599087	0.022261471491980753	0.0647421311289684	0.056895415425213564	-50.64719463883431
