Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	gamma	m.Hong_Kong_New_York	m.Hong_Kong_New_Zealand	m.New_York_Hong_Kong	m.New_York_New_Zealand	m.New_Zealand_Hong_Kong	m.New_Zealand_New_York	Theta.Hong_Kong	Theta.New_York	Theta.New_Zealand	psi.height	psi.treeLength	Mascot	D.treeLikelihood
3405000	-1955.6216489615279	-1908.5265721863389	-47.09507677518889	0.34368190393580744	0.20199986009569187	0.2167703634748314	0.23754787249366957	3.508902938396272	0.0037658479938318316	2.8176080381849986	0.9214097748735324	0.25692732187522954	0.37454464626682915	0.07041274161237736	0.8617131366460128	0.3723218611006225	1.450960543364674	1.1098833842301148	1.3002600202589931	3.6759309039807055	21.389103646175656	-43.7285667749833	-1908.5265721863389
3420000	-1933.9365906167363	-1906.5171531654235	-27.419437451312813	0.3365626118122669	0.2163852176504245	0.20735633160921893	0.2396958389280898	4.960661534229788	0.005000685522380722	0.28377247234936215	0.17453152771043148	0.27920219433241855	1.2163915159458205	0.2791084291873703	0.3669043317556524	0.26341815401306484	0.47931113735985637	1.6936835660384169	0.5804040725295865	3.6177003784111927	17.1951942705433	-27.53748126006237	-1906.5171531654235
3435000	-1953.0847287675408	-1908.349221747239	-44.735507020301824	0.36024861343627146	0.22426966096242482	0.20824588868341254	0.20723583691789127	5.890683630226524	0.004398676000424886	8.481410386095092	0.6967813428606024	0.47750167211680083	1.0846389804496663	0.11199244797391637	2.309441875543479	1.2665836390951835	0.9973691147145284	3.0421029759961025	0.6036748227757289	3.0416896628731194	16.20922660193972	-35.88034426430163	-1908.349221747239
3450000	-1951.3686403819393	-1905.6045126929262	-45.76412768901308	0.33513627515139716	0.2294685056007712	0.19367543466114837	0.2417197845866833	5.914572156221295	0.0034572261943916836	0.053192476165543325	0.381100301628089	0.22880135087931716	1.035403211945834	0.11824892193643585	2.033819813561079	0.5728895746786111	1.2725259381452765	0.8672285747198464	0.47204308105920373	3.4627382645956297	20.98099204845382	-44.043212222405906	-1905.6045126929262
3465000	-1952.2725001661317	-1904.9046510522467	-47.3678491138851	0.33410349610592244	0.25086234870722407	0.1905219429044741	0.2245122122823796	4.350174495763904	0.0029438019254882427	0.23230985503228888	0.7652747875106629	0.10516722817366693	1.1339978105436934	0.2941295992385207	0.3890237167666224	0.4591974464735428	0.5361939475989215	1.7969489277367299	1.4210144613598257	4.544866069307268	25.85591278241052	-44.56249497371871	-1904.9046510522467
3480000	-1948.2614798372242	-1900.6217541760461	-47.6397256611782	0.3317784548576758	0.22899421695144279	0.21150771363482057	0.22771961455606116	5.926779432563101	0.003690532725022138	2.2807522464525207	2.6287720700914474	0.02232217158202538	0.7746511219385125	0.3541716267239386	1.1765966353580388	0.20856896695796473	0.649798926732055	1.2795919332458279	1.1111151775125476	3.392403161197744	20.444265313544307	-42.27536167733991	-1900.6217541760461
3495000	-1945.8626428738312	-1907.2559898856389	-38.606652988192295	0.34418472282345924	0.2345731718782177	0.19614136231944324	0.22510074297888008	5.415071605123003	0.004157572645976797	0.041667839031200284	0.17607147986160476	1.0600816386549576	1.1260054343661292	1.4476477739449576	0.20714384720816564	3.1891580900187315	0.5193613327078657	3.3132617848842822	0.34587123400900416	3.443382290399809	16.681047316093824	-33.55248131715126	-1907.2559898856389
3510000	-1957.841611200637	-1914.669464342208	-43.17214685842925	0.33925991001197825	0.2284743797714841	0.20441173729651435	0.22785397292002346	4.239189003765736	0.004533235542023035	0.24468934980690654	4.477360263110418	0.39756604042329885	0.8553006372400089	0.9557137039023786	2.509541818181022	0.13431088923331563	1.8490488751840397	0.7261534812315932	0.4403150146907138	2.6137700122530663	16.27023212687127	-36.620424447687654	-1914.669464342208
3525000	-1948.1069077569446	-1907.031418484632	-41.075489272312495	0.33148535564558174	0.23550396522513511	0.2201700704579047	0.21284060867137863	4.532461423788303	0.004470008032607754	0.37223408658204704	1.179990369808258	0.059611711765886956	1.0029024451927966	0.10020051599034267	0.7414457462065486	0.8204550311911919	4.312766385797957	0.06714639506473086	0.14492083745202067	3.000677173170479	17.425812636193267	-36.21216298825345	-1907.031418484632
3540000	-1963.0139743953112	-1922.5598380462804	-40.45413634903061	0.3717266733439717	0.22897602663697536	0.19049200969411695	0.20880529032493642	10.522761288937959	0.004630672156660414	3.1945810020220917	0.46284440514061	0.9111265864756254	1.2958862946486924	0.7129472248092019	3.3538339795316	0.6230454832799018	0.33636203649467267	1.96193632695404	1.2534215007690834	2.521666854748745	14.078145699202457	-31.2890046669292	-1922.5598380462804
3555000	-1945.9593148932304	-1907.9720906680993	-37.98722422513116	0.342231751530049	0.21598361404218322	0.20060979559647127	0.24117483883129673	5.284104362728501	0.005346559360826845	0.33817765712869635	0.16803015475850863	0.9662500143763272	0.730944701532467	1.327250957581293	0.4121935011426461	2.001186328027918	0.39964232166200225	6.199318040647069	0.3170798372782577	3.00118461525105	16.75176141902569	-32.05313308669492	-1907.9720906680993
3570000	-1950.9776699270817	-1900.8084475339208	-50.1692223931609	0.3587697860396501	0.22666516798898878	0.19399097819239672	0.2205740677789648	6.641869267155422	0.0032564422460775707	0.2765262199172143	2.3849652126994014	0.3135909797971178	0.4699020195408682	0.617249528859576	0.6581194290738563	0.20271708444165387	0.9055474705368693	0.9285009984111929	0.6898032204089578	4.253251999170579	23.222656590461373	-46.99558377691112	-1900.8084475339208
3585000	-1943.146893969859	-1902.459536038817	-40.68735793104193	0.34531802623997676	0.2122093853301474	0.212316133524052	0.23015645490582412	4.877591771247846	0.004787718129359568	0.6418411278651139	2.132007213510224	0.33427316517590744	0.7653455455692638	0.004997483105889284	0.9425626957596299	0.25614345414862333	0.8820948633532176	0.8811291070352593	0.22330867875223476	3.1616224978069094	18.00337510930153	-38.7641722769251	-1902.459536038817
3600000	-1952.1534522651684	-1908.4914836505577	-43.66196861461079	0.32761103646505224	0.22837297984807856	0.21874455031649187	0.22527143337037747	5.836984575973268	0.004250538124870322	0.4578683852255332	0.5861291447330722	0.13844630645944953	0.9375867877549037	0.156019339816382	0.17206808291556466	0.3517585649905797	0.5852162049527879	3.2451392446211864	0.7061600307687994	3.8756315075417644	23.46354707424216	-42.01082728325867	-1908.4914836505577
3615000	-1948.9720046512782	-1912.6149663020205	-36.357038349257614	0.325535208206036	0.23240764775953743	0.2159051427918365	0.22615200124259013	5.268428705974031	0.0049542269166327505	1.1215664556685956	0.20926549053161242	1.150213671056708	0.29260804729352086	1.2972211438942165	0.2529129469327071	0.18003652066052997	0.4591470944156172	1.150345441223134	0.7225320039210862	2.766795936703323	15.340220352636013	-34.841620346344214	-1912.6149663020205
3630000	-1951.1129784467003	-1903.8572874724885	-47.25569097421171	0.3422009211482121	0.25104442589523784	0.19567063225227205	0.21108402070427815	5.954381744791126	0.0033949397342941325	9.217663239524072	0.1757402381507088	0.46805359168282124	2.5143967620537326	0.8496833804427455	0.21048321342949933	1.9975284888464755	0.7784506907418149	2.60597844466556	0.48417095798146975	3.7312390595375624	20.87914174847072	-37.810624711356404	-1903.8572874724885
3645000	-1950.7997634706549	-1909.0639265401217	-41.73583693053312	0.3310003198142436	0.2161001496965254	0.21980007036511565	0.23309946012411562	5.022454072157178	0.004880631317935963	0.2615651025409931	0.4644111920005467	0.8328547755489752	0.6522580088251619	0.35172096416643506	0.15288386892193026	2.524651347503409	0.8574428752446999	0.6814588041162345	1.7494280189033653	3.242908341007247	17.74482726758747	-39.06529629940218	-1909.0639265401217
3660000	-1964.0059324973615	-1915.5356862721098	-48.470246225251756	0.35699005446778465	0.20649112035527542	0.2142996993479242	0.22221912582901604	9.93333442219925	0.0042640876494533676	0.7727894940450769	0.39329705109840624	0.7496587256124984	0.9789427352867741	1.4095456616049014	0.04021509656382937	0.5042686483928159	1.5347325466745492	0.8000684802935476	0.1990590761815233	4.380830926019476	21.817261154739807	-44.88341641201228	-1915.5356862721098
3675000	-1952.9416561442586	-1912.5612866632728	-40.38036948098589	0.36044583377570133	0.20663312041782134	0.20623960900594185	0.2266814368005361	6.627716403866409	0.004533833635952151	0.1499433734256968	1.488626247780971	0.4721876092939566	0.8243816545898378	0.4238726753570619	0.5016727562399166	0.13679164629280235	1.0034430810655541	0.40471257811694283	0.5505837022074654	4.284307568904694	20.864902286688277	-39.885976018552974	-1912.5612866632728
3690000	-1947.2167302594307	-1905.5589076316005	-41.65782262783022	0.3303516963463497	0.2240811530776431	0.21863139525221906	0.2269357553237886	4.457942383107911	0.005118120928755221	0.13655404492028342	0.43205943323344154	0.06170324816685018	1.3142582411047854	1.2484103833232967	0.4220285646723984	1.5032553101890762	0.6869818145675418	6.1320807623555575	0.7475728477328747	3.1029247554636883	17.914513240936007	-36.83966073358988	-1905.5589076316005
3705000	-1943.6647933493296	-1908.0154282026251	-35.64936514670445	0.33496177187612547	0.23405590756170724	0.20161087811239908	0.22937144244976843	7.404478250331755	0.005240080036551179	0.8026218416078811	2.386566057625457	0.45838369830815356	0.2267362791132083	1.0349066723721145	0.4107893429044072	0.3058864125077201	3.582364589655186	0.407048023218534	0.27635625467941116	2.7532576356213263	15.457680339740227	-30.67616044660783	-1908.0154282026251
3720000	-1965.5101580976366	-1909.7984832878824	-55.711674809754285	0.3336120122084176	0.21391125883939766	0.1961736001788586	0.2563031287733264	5.367553465586107	0.0033560584734374298	1.8804780863131525	1.5059706256639813	0.19190550231696313	0.7706664330080052	0.21637127125636826	1.0201892755286546	0.0500534540625897	0.29506713735457507	5.501934990438541	0.6352074381264422	3.6296156809360616	23.746969594515146	-49.38923700459136	-1909.7984832878824
3735000	-1955.6420779628738	-1908.1812210053681	-47.460856957505825	0.32012728819496156	0.20214710410326117	0.2568603135274393	0.22086529417433803	4.338409441640609	0.00420609068792786	5.900760933141281	1.6966938887122935	0.8834106350609747	1.2089693596497793	1.2798053944037888	2.9647077884808675	0.03130995975224377	1.5746871465835566	1.4700052775864634	0.18115372373451155	2.966074857784668	17.716731728481626	-38.02751133984304	-1908.1812210053681
3750000	-1947.4298655148514	-1901.3160872443168	-46.113778270534596	0.34728851533636834	0.21751807510705454	0.2057123600946925	0.22948104946188455	4.445025672914815	0.003917141118789755	1.023245677866474	0.9794942861190145	0.7222679718278286	0.12060744294133349	1.4310424940719597	0.42540638932553543	0.13997760833526174	1.931003084086484	0.7338436268468114	0.5104515510675479	3.4656543035657177	19.601508600313313	-43.445964334336345	-1901.3160872443168
3765000	-1945.5219764481694	-1907.9620377126025	-37.55993873556699	0.32999366326534146	0.21560635439896728	0.22236318774765987	0.23203679458803136	5.040176330392493	0.003762660994501576	0.19616629468847147	0.7116876961010818	0.15643107041237522	1.2527270168327382	0.34664533887585286	0.9394674300583263	0.6935890019831493	0.6082334924486157	1.1602206704481002	0.508399351145295	3.995643038215952	20.386042032459198	-36.48750744201061	-1907.9620377126025
3780000	-1944.5605219169877	-1904.6544393550103	-39.9060825619774	0.3374653344110382	0.2414533542866433	0.2076029100837094	0.21347840121860887	7.008875137050931	0.004926659205489707	0.9577708927505627	0.8002685383272675	0.0021490303139359945	2.842367290542048	0.12413582643224036	0.3640800293542166	1.6125037964169953	0.3150635540131038	2.1574760982720105	0.96119160013703	3.5060612305758303	17.749553504738472	-34.60053051946772	-1904.6544393550103
3795000	-1954.161504286307	-1907.7830350082756	-46.37846927803132	0.3356972234654429	0.22835276073002728	0.2228754898331015	0.21307452597142804	4.787916194455143	0.004968803250262091	0.7036553594698637	0.9014965544534755	1.1491817741753538	1.6649402708791219	0.06824459972620427	0.37746010754755704	0.9615196165542996	0.42137893322952163	3.0513646901079494	0.8375691351864166	3.4085898966337598	21.45368416445397	-42.00757405273262	-1907.7830350082756
3810000	-1943.2085370957461	-1910.0110081840694	-33.197528911676706	0.35254576137541854	0.2184526331297621	0.1910957226720781	0.23790588282274092	7.354053598420199	0.004098663754690706	0.7038602382627064	2.493301924768242	0.0020700310946814176	0.17354933546817616	0.24846375353051314	0.3948696672794494	0.8741072184013857	2.461674215650668	0.20517590167138547	0.6378906962161576	3.4126557116016687	16.51679323290258	-29.413066491744313	-1910.0110081840694
3825000	-1956.826157078581	-1916.2338556335997	-40.59230144498134	0.3399959214397775	0.2063608242273834	0.22942443423624329	0.22421882009659536	5.124771142424516	0.004991388027493864	0.07882069214619945	4.503035665129693	1.3792788524726476	0.25301510252703335	0.5129254461148697	0.7807668091607398	0.13095365326945257	0.8664865978464664	0.7112010286464671	0.9057292822332064	2.8145833376744704	16.47717892142527	-36.670498011555495	-1916.2338556335997
3840000	-1951.7468657690836	-1916.4490266452417	-35.29783912384197	0.33970978996268086	0.21582435924808888	0.22352795663112632	0.22093789415810336	4.54237335909025	0.00542028954664155	0.25963431615587895	4.506869181742579	0.13753861019023522	0.6340320019416712	0.13293133005898217	0.8721073887890322	0.13197963210710753	1.1348485115947298	0.8036407423564872	0.6033360893481301	3.378240771477639	17.05599912804053	-31.869974103884402	-1916.4490266452417
3855000	-1942.309619370082	-1906.977933177547	-35.33168619253501	0.3489246361450715	0.22996141906421363	0.19137412568865841	0.2297398191020559	5.561288636268582	0.004290063690584885	0.6299669861452852	1.59413924893727	0.5199146762624415	0.2958983856474992	0.8457220978315402	1.528833235603352	0.39292935242533333	1.1517586504846369	0.5585526818128425	0.2856889327053962	3.466068972188759	16.67673399866656	-32.53694121281655	-1906.977933177547
3870000	-1945.4972987402664	-1903.9560328668026	-41.54126587346382	0.3443175137116558	0.22056493932098176	0.20445480692386347	0.23066274004349835	7.130779632093661	0.003759949330922401	0.8262823523347518	0.3869196453676339	0.3065333679383693	0.4820860223518942	0.23226305125286298	1.3410788610438809	0.05093103138345291	1.4614437663373974	1.7984582044783062	0.3393148564317079	3.873305338723603	21.924548971758032	-38.733346819277465	-1903.9560328668026
3885000	-1941.9042824194203	-1906.6445742961996	-35.259708123220726	0.3531487951587525	0.21310701765039256	0.20206950397079612	0.2316746832200581	5.654013419941839	0.0040689612113171195	0.04090561201496822	2.21141925296033	0.2560286002603861	2.0032308879076184	0.030374444399948592	0.2561405131092712	1.046952161309643	0.4456085145964683	1.924179187153913	0.5411252467512621	3.036084427142361	17.159142895414764	-32.50615362826712	-1906.6445742961996
3900000	-1956.3244685864263	-1910.6736337152186	-45.65083487120777	0.35096753629061317	0.21456647196037257	0.20327426074996122	0.23119173099905235	3.7495125604744346	0.004882716228168469	0.043311309698504094	2.262884520249737	2.3255451762314365	0.9126830632576065	3.9180547692295424	1.5767805768253662	0.13633328495489133	3.473723950646529	3.102347020477925	0.3246150226487944	3.025415840335856	16.186873584491842	-34.92488827336502	-1910.6736337152186
3915000	-1943.774601341557	-1907.6738807401787	-36.100720601378356	0.34698576127444825	0.23837972524345835	0.19950075478281556	0.21513375869927723	4.85888472925938	0.0044512030171100555	0.28155765343957356	0.4587696252276868	0.10442268930158424	2.5544338066718666	0.057152418828010344	0.05626735010121365	0.2623709013819439	0.8687491662492033	2.5253233815799936	0.3282561297051326	4.080459444635945	20.745166936285244	-34.40062214588235	-1907.6738807401787
3930000	-1950.955187040043	-1908.5036546416297	-42.45153239841334	0.34432126536084945	0.2182724924943461	0.21773369442567814	0.21967254771912584	5.122988442722474	0.004300226894315474	1.7723082000682997	1.2431370484463726	0.2711447968123794	0.39139283468892117	0.23898027231213487	1.013972361443766	0.12622160844851138	0.8623784834525698	0.3935097451748637	1.254764914239059	4.110141910769726	21.244343816197713	-40.29304651949977	-1908.5036546416297
3945000	-1955.2436585097464	-1913.6656464338193	-41.57801207592702	0.351041221964879	0.21626241887119543	0.19879008435132686	0.2339062748125985	5.00548436221426	0.003485412699024734	0.697590709417258	0.4404643997434078	0.01978320034887563	1.0424264254938147	0.23018136469857414	0.7732050465203342	0.2939888394604494	0.4314519741503541	1.8500028035229144	1.3928916464244596	4.322338273382713	20.86634820909405	-39.139355973033645	-1913.6656464338193
3960000	-1957.576224990499	-1917.1493769299136	-40.42684806058539	0.31712206185498004	0.2030697500310203	0.23761244398026904	0.2421957441337303	6.200282605333988	0.0043488186484888615	0.5590189217451252	0.46272789335856496	0.28557771488707673	0.8948182908427641	0.12402615143261168	1.5292829322362291	0.44404732955839654	0.8481354502861238	3.0871121366133556	0.27380077121774854	3.7899877799166006	20.398639344137077	-37.19356675300487	-1917.1493769299136
3975000	-1946.8608262317873	-1900.386390970824	-46.47443526096317	0.3366441542817549	0.225766097604966	0.206824364180254	0.23076538393302456	6.343744599114317	0.0038851492477749586	0.5806417629189926	3.0032830645261885	0.34643248069798593	1.3797330163795583	0.3887538482085587	0.22998074949962777	0.33473574460185473	1.0146224130587937	1.6532043679386894	1.1803083246074364	3.3705268736617913	19.610222458113505	-41.30016201480999	-1900.386390970824
3990000	-1949.0082506097197	-1908.9079077345468	-40.10034287517275	0.35097360968678976	0.20635413022208307	0.207715783254956	0.23495647683617088	7.124483421004232	0.0038612649126146532	1.1085647799487803	2.090103303407278	0.03844849819018667	2.599418568730625	0.41279162269475606	0.49403511274943546	0.009950159946261423	1.0714032100633974	0.5748613540427733	1.289397934878575	3.316584307901421	18.44809007083371	-34.99061803845403	-1908.9079077345468
4005000	-1935.2244121615506	-1909.6278927054443	-25.596519456106414	0.34331433380347304	0.21684606231038334	0.20035056695873021	0.2394890369274132	6.487216337904226	0.004621580383351887	0.016163432621269968	0.02789073546945781	0.06718091673047888	1.1381063804418803	0.025516587032612063	0.7176338861896602	0.6393946369814627	0.6351355669275617	0.8188708545154453	0.6080250723132429	2.7390546401425975	14.3675248007569	-26.945410704793883	-1909.6278927054443
4020000	-1941.6022220364805	-1902.624280754298	-38.9779412821825	0.34815717100896715	0.20330634955582372	0.20181630221031058	0.2467201772248981	5.554589042553046	0.004660975066993167	0.4610711353171778	0.7458859792580224	1.282386626948878	2.21549997419362	0.14840368317582187	0.6061882722298565	1.333184359022841	0.18251584934328843	0.92063536943203	2.2543318341242604	3.202475265850657	16.10908261723822	-33.820264312356805	-1902.624280754298
4035000	-1942.8150062515313	-1904.0265980022243	-38.78840824930685	0.3239136593597795	0.22423387888361887	0.21211283250190027	0.2397396292547012	6.329360146099646	0.004175782268055937	1.6228337053791608	3.582745678644352	0.1533483801061748	0.7548873056289885	0.4434643066156853	0.4505394589652866	0.07498708239127033	2.9798907255354545	0.32069777094399465	0.9444468748125395	3.2242727019881166	17.823927666144133	-32.697569049248536	-1904.0265980022243
4050000	-1954.116146659092	-1909.614184732807	-44.501961926285105	0.31342956982800574	0.23304641712843058	0.22269213677325486	0.23083187627030866	4.658053625707064	0.003488553826396359	0.2287146883179994	0.2703021391716649	0.793035341046749	1.2713554611780582	0.07084005343482958	0.15226243327657968	1.7249337723494687	0.21566070358402334	6.199005513914194	0.3124147682922039	3.9745258604355946	20.409364304977515	-39.663215236038006	-1909.614184732807
4065000	-1944.8777207699193	-1905.0904953220418	-39.787225447877574	0.3512404667348188	0.22043740467722817	0.22399927645857923	0.2043228521293738	5.052340517809898	0.0038318243299386616	2.2582561953779274	1.0928663502849272	0.35980439376175577	1.1176803308588779	0.032874025527427575	0.09163500085642053	0.6536552261568642	0.3139903478463778	1.2261619234955572	0.8911555835149318	3.740478438570583	20.39123392977699	-37.00529288947617	-1905.0904953220418
4080000	-1951.0200689543537	-1915.2200772110496	-35.79999174330428	0.3124301509864666	0.2313449360147237	0.2472072889753912	0.20901762402341864	6.221320292892806	0.005707341888278049	0.03493009794696133	3.0411688100206757	0.04081987196902937	1.3357886194530932	0.18744393287913247	0.9640472661464929	1.0686502505188895	4.538280823551177	0.5774957042680708	0.2842596660558412	3.1381622223220664	16.33488857119517	-30.189304456807946	-1915.2200772110496
4095000	-1958.6901223332693	-1912.563684859836	-46.126437473433306	0.34700418752658474	0.2326287185128158	0.1975185136945894	0.22284858026601018	5.591906086855259	0.004198016689162745	0.4354256833657863	2.0424530063672255	2.499435492871233	2.5339269319581117	0.9223448693393048	0.49313851568486083	1.5291101088515215	0.9710617769318314	0.31017244739132294	2.2906676461136155	3.3132413424335656	17.909204171179105	-37.37463653311076	-1912.563684859836
4110000	-1941.743368728967	-1914.2268632362443	-27.516505492722644	0.3403124246935873	0.18761114262933593	0.23255635551966047	0.23952007715741655	4.903214610946214	0.005436161887521559	0.0376183891938854	0.47431886923541666	0.2581350749736918	3.1932555943022614	0.1282740236649041	0.2507617144273627	0.25019483421905653	0.479342559940181	0.49599373263447355	0.877519049350809	2.5687239946387166	13.634343085143183	-27.239691019627827	-1914.2268632362443
4125000	-1961.8328289694205	-1912.2123260856442	-49.62050288377616	0.3211321495119909	0.21578115854364094	0.23149837843466708	0.23158831350970108	8.021691188042793	0.00395685680042241	0.3399216587885083	0.6132491321536647	0.05020641981306942	8.188458549829576	0.40540653809442295	0.23519163968825751	0.9800936186561533	1.1787631890418742	0.8378914391707574	1.4644534391545618	3.8627187428522944	21.65111873345439	-40.132778793148944	-1912.2123260856442
4140000	-1954.7971673956504	-1911.3555543788282	-43.441613016822274	0.32186927907009494	0.23601766914207914	0.1918510035520796	0.25026204823574627	7.221433416228425	0.0037059721890200198	7.538718721763326	0.02696366098710259	0.2291374830935681	3.035385614614156	0.18141363639693023	0.31261542383065677	0.4069148595169543	1.0419613243543535	2.2601371607661953	1.4913046493345887	4.058543516461233	19.681047310614964	-35.513686571030306	-1911.3555543788282
4155000	-1955.7047753440531	-1907.5383845068334	-48.166390837219694	0.33306091547035377	0.21755055171422308	0.22175476109562098	0.2276337717198019	9.773863165469434	0.00406555416654161	3.449494446046759	0.7854544322789744	0.5624677005714422	2.6283688924127353	0.04424571892777137	0.7480633928485387	1.3119641549710124	0.7362966117602154	8.19751146130124	0.14545977795412157	3.0984693968318044	19.249278185542252	-36.89642330965328	-1907.5383845068334
4170000	-1935.9826632663012	-1900.7835116636754	-35.199151602625705	0.34366165313946223	0.2109652817429891	0.2034733248027144	0.24189974031483405	4.211090679976602	0.0043449983602916135	0.13061928085430474	0.33740256553748527	1.1551598591807486	1.9134951938660438	0.056849675142685664	0.09703819689709803	0.45092449137474455	0.28478021642619145	2.6935272845804787	1.2483471724586235	3.449164291589168	18.143676790564562	-33.072092390553294	-1900.7835116636754
4185000	-1945.4235553749652	-1903.6617312005856	-41.761824174379726	0.35532329470728974	0.20081106677849334	0.22253035333971677	0.2213352851744998	5.088716913312856	0.0045244691605471265	0.1757310919038393	2.123841215322662	0.15144747252873866	6.26061424034326	0.07561376443522459	0.2029888002001733	0.8967966657902199	0.7759201684211231	2.8690109571052704	0.8899112489226056	3.365059168711284	18.806991250169958	-33.52901386930652	-1903.6617312005856
4200000	-1950.2179496186047	-1903.1097579013754	-47.108191717229296	0.33010988225229193	0.21581611343266247	0.22734761833098482	0.22672638598406025	5.777499799496991	0.0037750536266391013	0.08067361871811995	0.29349097350298	0.7267258529828827	1.7093226468279805	0.5518177023287894	1.305220999204604	0.19289490686594163	0.9870280644703753	2.3533012986526187	0.5236486215694616	3.853965737364581	21.489784351117123	-44.16737341703729	-1903.1097579013754
4215000	-1948.474334415481	-1902.6224615675997	-45.85187284788143	0.33537936867318674	0.23614925790680302	0.19945569457425794	0.2290156788457517	5.358122455238447	0.004321378610099401	5.680641619224699	0.007249491080784137	0.2147232366370516	2.6329768626724244	0.3650676571476056	2.1222474589415468	0.7969500070887847	1.832605343992048	0.8990999985079781	1.561591346622164	2.96499346386763	16.58469314569943	-37.6717672518648	-1902.6224615675997
4230000	-1945.5438950945174	-1908.5797634792568	-36.96413161526061	0.352986384760312	0.2142627502340046	0.21941838364515526	0.21333248136052768	7.762655618989447	0.004161230522291889	0.2054327388678883	0.481030928711577	1.1789149605498674	2.079223087281557	0.5716820067964725	0.13679907147424075	1.535026751857531	0.28530412674570105	2.527981596623445	0.5232676367683792	3.7749919813038884	17.895269336046187	-32.44670990560609	-1908.5797634792568
4245000	-1946.0027778816923	-1903.9835602559156	-42.019217625776825	0.3282775471794257	0.21735469451054754	0.21007986540308152	0.24428789290694483	7.2468187195397356	0.0041905652149511596	1.1587459706400842	1.4870430524484661	0.06280690862044391	1.1815479357365797	0.16328622834906478	1.2542102428969566	1.660303762608741	0.6980276917693552	2.129060532666757	0.6305908598276568	3.1377547711101967	17.523767490143758	-36.47643942246182	-1903.9835602559156
4260000	-1955.8268527008734	-1907.9165126850658	-47.910340015807506	0.36568166948433384	0.20123278605503972	0.20225416614459116	0.23083137831603492	3.028752508446047	0.0034670925667261367	0.01502010762950077	2.2491738976657594	0.6402295635470051	1.4774045396324338	0.2927200984086771	0.842374795886966	0.4939483336452878	1.4163950953403153	2.6513568544137223	0.42818214701432955	3.960031575248965	21.836178165100645	-43.82516503957573	-1907.9165126850658
4275000	-1940.4596060617891	-1907.9031535794481	-32.556452482340916	0.3548944216519409	0.21705072415274845	0.2020386522707968	0.2260162019245137	4.004307738429796	0.005216325828608088	0.6582201771983299	0.6524977467534143	0.5543200581381185	2.0365569925665454	0.5206417604356909	0.010419220068372292	0.5655599971644839	0.23297739020996822	1.8559199113641933	1.7483398411208557	3.188502681535101	16.411134594731166	-29.122136972634976	-1907.9031535794481
4290000	-1957.335116290446	-1904.5676670926946	-52.76744919775135	0.33593055190317	0.22711404048814685	0.21917526698133435	0.21778014062734863	9.288474571503158	0.003082108125489979	0.34864012002879974	1.0351204461732448	0.0649893755938731	0.20429466283830572	0.6902537687948089	1.8335004501512053	0.06607868304163934	0.7696388937554015	0.47992852936598956	1.3177782836337464	4.371990108127806	23.60669403735913	-49.227612574889356	-1904.5676670926946
4305000	-1956.745007283659	-1905.5379499186656	-51.207057364993524	0.3753022001774476	0.20937926507305185	0.21510141393186663	0.20021712081763368	6.088231306565122	0.0038475985322088367	0.14057873331586213	2.4575173700380732	0.7528559602815046	1.4614468296595062	0.6246975640040299	0.9333367787612755	0.6414044997313336	1.4699966761154044	0.5532052915435938	2.1008028054703467	3.887885344973586	22.765962629789605	-45.54442672554483	-1905.5379499186656
4320000	-1950.3075727509809	-1906.4150360271724	-43.892536723808405	0.3366229423939723	0.19427195822690657	0.22181065397573607	0.24729444540338477	6.581764035581452	0.003732450742563829	0.12757170942691398	0.1470044578747644	0.46079746884278816	0.8944106487275394	0.5025148144101572	0.15089279898453126	1.0363032204441303	0.9643517924338137	0.6176139048548548	2.3490747543226425	3.4611520229351465	20.24676128876243	-42.034388281069134	-1906.4150360271724
4335000	-1940.3303737102	-1907.5169662067888	-32.81340750341134	0.32747177018954754	0.22168120273441513	0.22047543941073283	0.23037158766530422	4.966679650774114	0.005913080969097269	1.7426794008315833	0.2939802300555479	0.2963007498781784	2.0137075428414213	1.4479492439916695	2.2032776222790025	0.20529038898951926	0.7620583404787548	0.48799321693733994	0.16152306770943453	2.6418646310895797	13.674750472642913	-27.681058905941782	-1907.5169662067888
4350000	-1944.375198228114	-1910.3939034083962	-33.981294819717675	0.3450144244748991	0.23400336817324788	0.20728864515409304	0.2136935621977595	4.726841968114866	0.005751914372242083	0.920849926402809	0.7167324543133232	0.4807419063794186	2.964375398699719	0.07864755395448196	0.18634412183224996	1.0638555628006243	0.7865200275719674	0.7951385191505164	0.5787496845824122	3.4315229328893184	16.787555593685024	-30.582620527834628	-1910.3939034083962
4365000	-1951.424481694607	-1906.3771030226735	-45.04737867193343	0.33978093786870567	0.22342250308591882	0.21426185787098698	0.222534701174388	6.024228993784073	0.0036193177895457755	7.251305936683905	2.5343882881610162	0.14461610884562437	1.937549896363519	0.4916713681253648	0.5285484709519371	0.18182500426999024	1.592001916326157	0.29056287223232086	1.0744175506690603	3.5841009948757656	18.984507167592085	-37.227803523649676	-1906.3771030226735
