Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	shape	groupSizes1	groupSizes2	groupSizes3	groupSizes4	Theta.0	Theta.1	Theta.2	Theta.3	psi.height	D.treeLikelihood
6720000	-6622.191622207453	-6161.320247199185	-460.87137500826833	0.19809135882527823	0.341292438566156	0.2141394763592935	0.24647672624927205	0.047904811921943444	0.3800307378810951	0.05586682920170205	0.021694154911226414	0.4541758033473897	0.040327662736643344	0.32561616779335606	11	7	38	6	7070.536470930388	266.2903443535462	211.44260979929243	366.58973887235504	373.7248867286662	-6161.320247199185
6740000	-6638.4606954419905	-6154.134855273036	-484.3258401689547	0.1877245757718316	0.29724602321766636	0.24286557129259093	0.2721638297179108	0.05094041619583558	0.34565687965061315	0.05544887514499643	0.022870886808995863	0.49376946118173537	0.03131348101782364	0.39919537658448756	10	4	43	5	6547.733196891391	9333.440910243184	309.27585378148524	590.6253360773892	469.3930659744718	-6154.134855273036
6760000	-6631.914074106849	-6171.652298399316	-460.2617757075325	0.19625828122575606	0.32797472225240043	0.2208855335886533	0.25488146293318986	0.058136777068849475	0.36025741369360775	0.06647429660011159	0.02703660614949735	0.4471144445737687	0.04098046191416488	0.3366932538561894	11	5	42	4	6655.958210950695	1329.2425249372873	159.58583057331143	577.7681557038251	447.63833994455626	-6171.652298399316
6780000	-6643.090411060091	-6161.589293535029	-481.5011175250621	0.2059866701904498	0.29755969741433963	0.24065097032379826	0.25580266207141167	0.04937009100723423	0.33303606788518647	0.05660690324385261	0.02424317271406292	0.5002862431071053	0.0364575220425581	0.34340611235983	14	2	34	12	5206.359584561468	2749.0148758829346	219.72650258437173	299.59779815954585	473.47516971222194	-6161.589293535029
6800000	-6640.568187195009	-6164.486320923195	-476.0818662718135	0.1848440753259156	0.31346996135461286	0.22283104334725296	0.27885491997221806	0.0641030423351101	0.3728714382696325	0.06379296778508085	0.031261079203658844	0.4289201528764408	0.039051319530076734	0.3445538905954443	15	3	37	7	6454.8779182414255	634.9251586891312	244.39471651889576	375.42290511026476	400.1919765723317	-6164.486320923195
6820000	-6622.53902321614	-6178.490823254426	-444.0481999617143	0.17841880628833617	0.3442545889532508	0.21618334421928642	0.2611432605391262	0.05467230829249077	0.3993716261391351	0.0644360436028934	0.02357649756296938	0.4159077303751159	0.04203579402739521	0.31608883432865187	13	2	38	9	7105.780009561524	4907.043560833003	117.41506167495943	269.10483026805866	378.87497428649647	-6178.490823254426
6840000	-6612.360782562164	-6163.392710474688	-448.9680720874755	0.17892141464096242	0.338606161151474	0.21382862778327522	0.26864379642428793	0.04160259494906329	0.43155096272928606	0.06997160423402783	0.027079769617848352	0.38837513809107743	0.041419930378696956	0.33782249398412484	14	1	43	4	5482.449247963445	156.6603467157631	126.81389320662741	391.3987240940054	361.5354511454411	-6163.392710474688
6860000	-6629.968608052981	-6167.401647808225	-462.5669602447556	0.17297218802065834	0.33736860215047826	0.23461488410288978	0.25504432572597313	0.05377577191820976	0.37634767612102815	0.06899787960185459	0.020124290473977322	0.4363802843417669	0.04437409754316338	0.30351897477192863	12	8	21	21	4970.104956625011	1382.2524016830682	173.34931514769318	182.99746871864778	381.96432317616814	-6167.401647808225
6880000	-6640.102994396529	-6166.488246078906	-473.6147483176226	0.19050218248443138	0.338990973961607	0.22068075382518912	0.2498260897287719	0.04764773529265377	0.4223635030475144	0.059024226126507276	0.026123078627981973	0.4121410671876514	0.0327003897176911	0.31595059537845577	11	12	26	13	11023.06341523058	1011.7550021626931	134.5626354661992	327.2036868788221	371.27406615430016	-6166.488246078906
6900000	-6634.894280843469	-6168.742919228538	-466.15136161493047	0.21255037758613776	0.32376176323631756	0.21617198427948017	0.2475158748980639	0.05083001082179799	0.34085087015498433	0.0586014008626221	0.028216124211888873	0.47868924523361006	0.042812348715096614	0.38450589184218714	12	28	10	12	8057.01585697873	388.3599334880739	78.67099683040654	291.1172750655345	438.5342977370365	-6168.742919228538
6920000	-6634.064732041109	-6160.909590011423	-473.15514202968666	0.1791482761972907	0.3275506464139242	0.24219751857894434	0.25110355880984014	0.05501263854766953	0.35348154428462125	0.057760065821537455	0.020531356720894636	0.47071969114890405	0.04249470347637304	0.37112440359564225	12	27	14	9	8500.507922518402	307.8696887808488	131.09409258467906	321.08055825078185	419.04537705091883	-6160.909590011423
6940000	-6625.309593108656	-6170.217296568933	-455.09229653972335	0.17942275524517443	0.340491239286643	0.22917770196198625	0.25090830350619564	0.04519594452547289	0.4132306104814511	0.0691821181387242	0.024785000897874554	0.3993181031688701	0.04828822278760711	0.3361456016057961	10	24	23	5	11941.873346876004	235.37912967966056	126.44480832793873	295.91810419295587	413.7557470558925	-6170.217296568933
6960000	-6628.6110847951895	-6161.189148895466	-467.4219358997234	0.19759066793130517	0.3267118301205907	0.22067325217992578	0.25502424976817756	0.043787104609837	0.33127026276628424	0.05757828765782841	0.03761935673146502	0.4720299510158483	0.05771503721873692	0.36882038637311965	12	37	12	1	9336.690328262182	262.5235418954751	348.04248849867804	44.10319867253436	364.0215581779901	-6161.189148895466
6980000	-6615.866716274888	-6152.5658693054975	-463.3008469693905	0.21441332087562456	0.3237751622587181	0.2138990627088435	0.24791245415681307	0.0320547163605194	0.38764122638388937	0.05165252498081432	0.03554755227345892	0.44135962468528284	0.051744355316035155	0.3487846480364289	10	26	18	8	5885.756422299979	427.9476658468267	164.19632882236775	457.29205260921157	367.12230772129936	-6152.5658693054975
7000000	-6619.5628408205985	-6161.621877153431	-457.94096366716684	0.19596964770093916	0.30703686620129245	0.23536649085126188	0.2616269952465058	0.05367210062640748	0.33172633699845566	0.03970359707741099	0.03771796508671321	0.49669345073420024	0.0404865494768124	0.3060000493236096	9	38	10	5	8980.527598494044	247.4691621971221	149.51696348840807	228.69894385492765	380.92203150299684	-6161.621877153431
7020000	-6626.298829007924	-6158.975133290191	-467.32369571773285	0.19921547205494586	0.30526943675057977	0.24912557798610993	0.24638951320836366	0.04529268345227436	0.3369101597078724	0.06870816037687039	0.02735161540873844	0.4846176338914341	0.03711974716281019	0.339242290307677	11	31	11	9	10740.74863406615	346.72792132103496	97.50940683936136	328.7567792268128	398.8693197258303	-6158.975133290191
7040000	-6618.76629214036	-6156.525697418014	-462.24059472234626	0.21502356815219076	0.323307449750888	0.23598344890303474	0.22568553319388557	0.04856556942711127	0.33020814524587383	0.05312206685017973	0.023271184336713584	0.48653608894376354	0.05829694519635796	0.3665512005600325	11	27	17	7	7889.343576523652	362.71995610646184	123.2246579684093	377.39882689685606	449.7923345088005	-6156.525697418014
7060000	-6635.57426696901	-6171.366045030139	-464.2082219388711	0.21059356664780124	0.3230036842690258	0.2111307014773207	0.25527204760585115	0.05627335424465128	0.34924516698722496	0.06125530758465669	0.027772723750877276	0.46255376745293847	0.04289967997965127	0.4093806180472829	12	26	18	6	7602.025856474036	251.40619063666665	131.2601445487914	473.4032142199124	472.02796809344846	-6171.366045030139
7080000	-6608.205580420671	-6154.621476499353	-453.584103921318	0.2061525134166689	0.33659087894053363	0.20117362776901354	0.25608297987378265	0.04952614026370369	0.39453368344484185	0.06954392538730689	0.030749256405243782	0.40770790329230655	0.04793909120659713	0.2984329785360406	11	29	16	6	6256.260774166527	290.9515999551388	106.047516867467	246.598115229295	333.69142745561595	-6154.621476499353
7100000	-6619.89098936432	-6153.443146239625	-466.4478431246953	0.1871946940212842	0.31669888775216415	0.22975528948271629	0.26635112874383426	0.040794689754876795	0.37916698854838476	0.061078666596701976	0.026578749555607222	0.4504754901443436	0.041905415400085556	0.36844707566244095	11	31	14	6	7716.541516364786	235.45862716593905	147.01962804439478	377.8116313668844	420.62885923534657	-6153.443146239625
7120000	-6633.187359342837	-6160.282971401878	-472.9043879409589	0.19319150218238834	0.3081832650485883	0.2351998005828641	0.26342543218615805	0.05026810978280161	0.35687778576432155	0.05332856960968489	0.028484428244919424	0.4605632645623875	0.05047784203588501	0.3887032673649464	12	19	8	23	8204.276088853123	377.8952764840731	268.6398133087491	240.52095804626111	468.2915580032412	-6160.282971401878
7140000	-6622.47662346792	-6150.245988142437	-472.2306353254823	0.20054991892151203	0.34561333633060226	0.2181160379432489	0.23572070680463542	0.04290645385069118	0.3835256602235587	0.06045308627957898	0.026804815984451377	0.4345066808989121	0.05180330276280755	0.3614664246936425	12	1	18	31	11322.87566186938	3059.782019820869	260.31227502038	245.97544208613513	436.7746217898036	-6150.245988142437
7160000	-6633.362917012644	-6160.5941513493535	-472.76876566329076	0.1941447521078403	0.35068770009959266	0.23276314279630012	0.22240440499626543	0.04650781714780981	0.3534466219663743	0.06081402451458668	0.025259883664785106	0.47326410339881303	0.04070754930763113	0.3578923991339758	4	6	17	35	9389.645711943474	8214.848083411835	423.4271862759591	159.32892973679216	439.6559152227726	-6160.5941513493535
7180000	-6637.212893116142	-6164.148566809779	-473.06432630636266	0.1813365240205465	0.3466387731749321	0.20579271538936045	0.26623198741515924	0.04771828689734825	0.42949475674980636	0.06273134722059212	0.02784043941868599	0.38450676460140426	0.04770840511216306	0.337542460664279	1	6	10	45	3865.5583453765594	12283.744761033005	1585.244388576556	223.363547698428	366.6554950244689	-6164.148566809779
7200000	-6619.64103380143	-6152.843484860814	-466.7975489406166	0.19348458116139677	0.3452502738521967	0.21336710662480607	0.2478980383615986	0.045227095059118476	0.38720222720197633	0.06566893959110703	0.02574146391955377	0.42870715540350657	0.047453118824737975	0.3216221882526404	7	1	12	42	6317.261992527388	8726.540740601362	768.1776058415768	248.18666956830472	404.80356785342303	-6152.843484860814
7220000	-6645.042570916389	-6163.654494700325	-481.38807621606446	0.1911666302560038	0.33009308907292145	0.22157043042329697	0.2571698502477759	0.05343138307204711	0.3385885506179241	0.06080033758835369	0.033247408565429404	0.4643433123107275	0.04958900784551852	0.34888025589632826	6	4	4	48	13021.798027176708	8335.018840321101	2797.9092109774892	288.9062525275001	352.1468299474434	-6163.654494700325
7240000	-6632.121788031983	-6160.1374279776865	-471.98436005429596	0.16541085611815248	0.33342341647257556	0.2409099891450546	0.26025573826421566	0.06367212387994321	0.387076469030212	0.07755356684418344	0.025859417600988057	0.394453109304531	0.051385313340142506	0.41231220802494173	8	3	2	49	14264.078134304222	10154.483642281546	337.77740644534015	243.07693157058787	393.12389138282384	-6160.1374279776865
7260000	-6636.507165340388	-6154.037898444365	-482.4692668960232	0.19927004124493844	0.32255569515871063	0.21526793568905295	0.26290632790729634	0.048821729729264	0.39338953034980734	0.05573699121463637	0.03332882172289151	0.42531831012534427	0.043404616858056674	0.34480275769696883	1	13	21	27	29832.296877797566	9106.939814214502	291.83249116101734	198.56851127364632	471.27981366260036	-6154.037898444365
7280000	-6646.999674494066	-6171.058894129416	-475.9407803646503	0.1815133976644074	0.32990870267652056	0.2243264054516235	0.26425149420744704	0.05273189298720502	0.37621187363732794	0.080409524075199	0.025524344856442754	0.4211459456172998	0.04397641882652574	0.3619214556742645	5	4	18	35	5685.681854618392	18286.691905171905	732.1937689582132	212.11482657856448	420.7669396225204	-6171.058894129416
7300000	-6631.5291311785495	-6166.504574017452	-465.0245571610975	0.19310593560179887	0.31576478107949874	0.22568022227132095	0.2654490610473797	0.04962070313147009	0.36662097147229455	0.060770160036775905	0.031002861219621605	0.44642115785476233	0.04556414628507571	0.3443146593610587	10	9	20	23	5918.680999550199	341.5598579533863	148.9189936592145	275.16610780946075	443.4187053754889	-6166.504574017452
7320000	-6628.440157486555	-6170.394122670315	-458.0460348162401	0.18911128621925455	0.3477940443129158	0.2165748143600305	0.2465198551077975	0.047222761915466246	0.35304541696260894	0.06334492056052753	0.036925476723660255	0.4507454992882622	0.048715924549475036	0.33914380500571045	13	11	34	4	5218.180100837446	416.9416666212851	146.31368760311247	373.5231812210482	416.1874358505252	-6170.394122670315
7340000	-6689.682687566873	-6210.071020827237	-479.6116667396361	0.17279693533154541	0.290602638881424	0.2367518843624023	0.2998485414246267	0.057535353597260655	0.39139654400527274	0.046860013772208685	0.028812545686273176	0.4380471410950749	0.03734840184391022	0.3720810522913931	14	10	33	5	8518.706646802044	510.1518759532151	134.0922493738035	392.99510942351947	476.9221414848869	-6210.071020827237
7360000	-6639.683972284544	-6171.844258673191	-467.8397136113535	0.19834667393961034	0.2983868180030232	0.21733046519695973	0.28593604286040525	0.054162648474985656	0.34663256873272885	0.05782664179140669	0.02512142009070681	0.477419991326565	0.038836729583607496	0.38608730765909116	12	17	29	4	6334.840040601593	276.60377955886327	162.19217580175527	589.1485680438027	469.26093240826987	-6171.844258673191
7380000	-6646.260993725241	-6173.363215982711	-472.89777774252974	0.2050045704877116	0.3013876734372352	0.26522909783211723	0.22837865824293438	0.047314182148919935	0.33586046453573587	0.08256262712911627	0.02339782411394098	0.4723927599019603	0.038472142170327156	0.3856886502051005	10	6	5	41	7226.139671471603	3909.7189203368316	263.383077368444	169.89364044433324	426.237329751008	-6173.363215982711
7400000	-6637.201517058479	-6162.257163751156	-474.9443533073225	0.17328618470491397	0.3305244720850213	0.2138261758315723	0.28236316737849076	0.05925770142725028	0.4440330211413527	0.06441121190973448	0.025260507346246075	0.36850416383656787	0.038533394338849086	0.3757407690168846	10	2	8	42	3741.390000103374	2266.9272842563464	1705.0412142643452	159.85459321754803	389.7387337709203	-6162.257163751156
7420000	-6630.580656304351	-6156.162579249382	-474.4180770549685	0.2021121922296289	0.30510948509975283	0.21961453322519578	0.27316378944542075	0.054544809177131066	0.3915625522500274	0.04789035010101185	0.027823824792140125	0.43616510995708585	0.04201335372260404	0.31731542313693567	9	4	12	37	7764.901353818527	964.1055142259117	383.719839282733	281.18700782129	443.5213854977412	-6156.162579249382
7440000	-6643.223143351263	-6177.024853318772	-466.1982900324907	0.21806970803540732	0.3235770590224867	0.2084509114740617	0.2499023214680427	0.03862633913969054	0.3677159777335992	0.06807391293775729	0.03676380460661402	0.45557053451496715	0.03324943106737213	0.4106751762023538	10	5	4	43	8553.522698113846	167.4703037643894	319.39600383422174	234.7155171616378	482.47391967276127	-6177.024853318772
7460000	-6636.140604590795	-6170.233408723462	-465.90719586733314	0.16876331289091875	0.31714729824084015	0.22896774333845984	0.2851216455297794	0.0754771874214029	0.39823146218295113	0.05865569203960211	0.027047733706619323	0.40205137462578733	0.03853655002363756	0.34229132385807004	12	9	22	19	11246.1413478666	265.2776342623768	202.82004077580615	172.38938041409915	345.33176423889176	-6170.233408723462
7480000	-6630.700823557589	-6163.641080952045	-467.0597426055436	0.1871211378044788	0.35971116818341653	0.2198560085426166	0.23331168546948625	0.04746184668363333	0.3635188859915119	0.06370659944018417	0.03148738709401225	0.44706134943249215	0.046763931358166616	0.3822266981075797	9	15	2	36	11987.028416146131	784.402762909558	467.2883904342063	202.15025608966693	380.74973403035693	-6163.641080952045
7500000	-6634.291177014625	-6153.234789846324	-481.05638716830055	0.18016193222898438	0.31116495141951056	0.23655824488622784	0.27211487146527535	0.04733937878244514	0.3889763789588563	0.06251540935960682	0.027951171479894833	0.43276137774925116	0.04045628366994613	0.3594651398395596	8	16	1	37	11461.930534413586	676.8382624915796	194.4314773924027	249.81948199934217	429.40579783175264	-6153.234789846324
7520000	-6640.875879307715	-6156.975324487272	-483.9005548204429	0.17945869396094294	0.3113338424843064	0.25045285567693876	0.2587546078778101	0.05210366332603364	0.3477049066238631	0.06395810147752211	0.023335522183206073	0.4696834358195525	0.043214370569823024	0.3527760107031049	12	4	10	36	9847.15190609012	3766.984290702794	502.2304213124433	255.3979264144761	501.08578695832904	-6156.975324487272
7540000	-6633.7907135691485	-6163.622705309963	-470.16800825918597	0.19049597956766295	0.32629223184031125	0.22040042447584643	0.2628113641161775	0.050324540200894455	0.3857698375219903	0.06042129150403953	0.029063428088445708	0.4280527244037927	0.04636817828083783	0.364198214280302	10	22	15	15	10214.953034371052	558.0617149291297	181.2808962851629	167.29798615111864	386.9851055218339	-6163.622705309963
7560000	-6646.207525560894	-6179.478265966236	-466.7292595946581	0.19137105615287883	0.3382495661727159	0.22938580387921848	0.24099357379518488	0.058837832695844625	0.3851546477556783	0.058601924631140626	0.02741399382923341	0.428569214840402	0.04142238624770185	0.35316306748042975	8	18	12	24	12083.64043036625	333.4991904140189	418.3210087030234	293.15033680796955	489.9751932743348	-6179.478265966236
7580000	-6623.619234549687	-6161.762038852321	-461.85719569736534	0.18133164814978922	0.34565475336747953	0.21232451368383942	0.26068908479888975	0.0603586494301542	0.4187841890696094	0.04546171916900587	0.024039364899290663	0.39990377476004174	0.05145230267189887	0.36673279523042474	11	10	12	29	9877.617267613852	734.5550936012592	146.47258279897898	206.05024416753497	345.1690192287863	-6161.762038852321
7600000	-6615.424913513324	-6157.096242779486	-458.32867073383807	0.2051560562310554	0.33955843891282034	0.20512048403910532	0.25016502081701686	0.05226650070835834	0.3470439933057919	0.061191085545701074	0.025993637518279544	0.46312728404050424	0.0503774988813656	0.3134135237799423	11	1	23	27	5855.475651550241	291.17078387083757	206.33013621377015	131.9392714856471	384.7281311780404	-6157.096242779486
7620000	-6628.160814504108	-6164.828401509441	-463.33241299466715	0.1993778445692213	0.3250260230866524	0.2389477899789929	0.2366483423651315	0.059948389724990725	0.32759671620628095	0.08358873110534915	0.02557643245833007	0.46539931788422756	0.03789041262082202	0.38069906780637913	9	9	5	39	13717.709398405985	388.0252902979545	286.77034169822707	221.5240038024027	372.2742470342458	-6164.828401509441
7640000	-6624.820731152523	-6177.437161740734	-447.3835694117887	0.19044012612451697	0.3340999534241848	0.2469699408696512	0.22848997958164508	0.054874810181692386	0.3609262326722208	0.07284157315193264	0.025216881403463086	0.44551861303435764	0.04062188955633398	0.3608392980745607	10	10	2	40	6878.388708676882	292.16696210179003	75.34801401193641	192.16120968069845	377.4361207491129	-6177.437161740734
7660000	-6636.640528374131	-6175.001821475513	-461.63870689861744	0.18764518349223763	0.3683569402144864	0.20467582514349794	0.23932205114977606	0.04746861867921222	0.3955271063804656	0.06248000234405622	0.025739381026304107	0.4286899490900179	0.04009494247994441	0.3444456490087103	12	15	13	22	13876.259081527101	246.94760733610988	227.78407158839974	218.32172990962295	418.3130861249248	-6175.001821475513
7680000	-6639.9590733067735	-6170.307746107108	-469.65132719966584	0.1771185601446987	0.31894667446421476	0.2591635839189415	0.24477118147214263	0.048029680247916366	0.3543124023365447	0.06647848949420276	0.023188931433729434	0.4696167128581707	0.03837378362943662	0.35026018700717915	12	12	32	6	7648.591828735958	819.2407263056208	113.42316107412802	419.5958162142525	512.4357892541697	-6170.307746107108
7700000	-6637.301613880441	-6163.832956200189	-473.46865768025197	0.17649743773328777	0.3570514695450262	0.2097344388834349	0.2567166538382487	0.04931970904403866	0.38217116138937485	0.06087087520559104	0.028669541430972417	0.4389453584576173	0.04002335447240632	0.40285472258046123	11	14	32	5	6641.068651982759	914.9188901821752	133.87963378176664	313.53004484665104	377.80099135023795	-6163.832956200189
7720000	-6632.9031424949735	-6156.206653684825	-476.69648881014797	0.19204653186037463	0.3338257694759645	0.22892829119416166	0.245199407469497	0.04952796303849392	0.37110597056679145	0.053177128951623506	0.032311219829407954	0.45273057685115525	0.041147140762528484	0.3512421818571568	9	20	27	6	10511.288659011063	1151.5896019423826	142.26284022633791	505.2952932049536	430.71597096709985	-6156.206653684825
7740000	-6638.6453937743645	-6160.311828519371	-478.3335652549933	0.20301815098251252	0.33989469643545955	0.22154520243101647	0.2355419501510094	0.03885343971119362	0.3318353948238564	0.06699726421923466	0.027219193579209496	0.504182513237271	0.030912194429235394	0.41507530795380865	10	20	28	4	12217.904868539943	966.7946428147045	81.82690952818713	266.7459463608677	500.8980281714918	-6160.311828519371
7760000	-6647.437441850496	-6169.88909520124	-477.5483466492557	0.1831871376563053	0.3314193595755901	0.22976761235607135	0.25562589041203143	0.05035668233978512	0.3915346928847881	0.06270466789106201	0.02620434945242306	0.43653881065364364	0.03266079677829857	0.39241839661213807	8	23	16	15	15434.143612372749	725.3454694335744	158.30408854170557	177.15521430389143	382.51494459403017	-6169.88909520124
7780000	-6645.236224187559	-6174.40637427078	-470.82984991677836	0.20123468502472475	0.31902405887560403	0.20777220277786884	0.2719690533218004	0.051647206612403046	0.373196183699356	0.0596282702982012	0.033518798196014624	0.4383175871541039	0.043691954039921634	0.30070688738802814	10	23	23	6	5825.347193059295	711.1808645751288	131.7417564371303	458.23531810284436	400.4354666689493	-6174.40637427078
7800000	-6631.233807269176	-6164.064666798061	-467.16914047111544	0.20625938925915188	0.3076743199979356	0.23368711003343917	0.2523791807094713	0.057001295300676734	0.3322933190424106	0.05389685420795763	0.02379518435657208	0.4819898211645349	0.0510235259278484	0.3671687450707463	12	19	25	6	5861.459811377586	692.2166554514299	95.08664069141685	406.48346479221846	423.1164519839561	-6164.064666798061
7820000	-6619.1144182011285	-6159.968292304769	-459.1461258963591	0.18035707686365957	0.35123362164937016	0.19900337688071978	0.2694059246062483	0.04874103651570988	0.4490963389664633	0.050386094302583014	0.029793444934152265	0.3854926690833771	0.03649041619771486	0.30705900018827015	8	10	39	5	9720.853146303818	2043.0808487564384	143.5847045224502	239.7859013726017	382.01526520998885	-6159.968292304769
7840000	-6611.268534699373	-6159.318718640742	-451.94981605863103	0.17604869212808918	0.3520089268666833	0.22098370198727224	0.25095867901795316	0.06278237165323332	0.3949413571206896	0.06274198651799444	0.027643470793534842	0.4077610382443233	0.04412977567022486	0.4081800749706311	9	10	35	8	7766.48029675332	1725.95837723025	144.99351320935713	255.8603986136254	373.6989362077059	-6159.318718640742
7860000	-6610.34574680107	-6148.680088884092	-461.66565791697815	0.18351527866887551	0.3393979085271895	0.2252021220697282	0.2518846907342047	0.0486966426586285	0.38247257883595903	0.052466463022005236	0.024406872483581765	0.4433798454760226	0.04857759752380318	0.34881079119024455	13	3	32	14	7166.239199814055	383.23874077280743	209.00209377368478	291.86346900291835	401.06173366585784	-6148.680088884092
7880000	-6619.519615465564	-6159.179256445034	-460.3403590205302	0.2019147254091943	0.32669169713294777	0.20578174743982372	0.2656118300180321	0.04790298977892832	0.40480430510726556	0.06238427290005779	0.037654884976543034	0.40491796571113214	0.04233558152607344	0.36062597088053466	11	27	21	3	6922.669158768311	235.97715023014	323.51466529442246	232.84043038432324	411.2447719121619	-6159.179256445034
7900000	-6609.411244400611	-6162.795009467714	-446.6162349328974	0.18251435933179294	0.35310898482843195	0.21569215821206936	0.24868449762770384	0.0602102112494697	0.37960501216928605	0.05172773670644944	0.033268532599896844	0.4310797821201468	0.044108725154751366	0.3998645934962904	11	28	18	5	6396.636970496094	166.47018397748545	147.8274278926294	343.0583475800099	371.90091867938736	-6162.795009467714
7920000	-6625.473507741131	-6176.673345022378	-448.8001627187523	0.20991972889752958	0.3147187192739643	0.2133050100614998	0.2620565417670047	0.04778910828313997	0.3412733082536631	0.06435310616234254	0.0435578669424654	0.45310579337685625	0.04992081698153293	0.34403930998360166	11	20	26	5	9727.092541276481	209.04610125686295	151.39527893620507	438.2160044784693	440.47107763790524	-6176.673345022378
7940000	-6626.434028167798	-6170.352665532394	-456.0813626354035	0.18767414402371163	0.333062579634074	0.24989142636233125	0.22937184997988175	0.04939444801700977	0.3667107905489726	0.07134778584023589	0.02226746390888393	0.4499520795812873	0.04032743210361047	0.33315452531809536	16	23	18	5	5438.926292204601	114.16336183243784	139.53284149648616	485.39574891426247	409.3742873681889	-6170.352665532394
7960000	-6620.467178750891	-6171.722139342534	-448.7450394083572	0.20735749119242441	0.3169632395877909	0.21494908187189213	0.26073018734789116	0.058822266191230675	0.35380486570453756	0.050659886140166914	0.036399494995265465	0.45861868800038436	0.041694798968414895	0.33208331909233996	15	15	28	4	6392.647525017685	110.33358171964265	120.89922491410312	502.20382880107485	385.02121515714396	-6171.722139342534
7980000	-6629.225427039138	-6160.378777074174	-468.8466499649636	0.2066619937937764	0.30365011323012037	0.22810966303995908	0.2615782299361428	0.05258042045653082	0.3431761317159273	0.05218727123088459	0.03141518186889543	0.4758529456520521	0.0447880490757096	0.36448534501501684	16	26	15	5	6091.43194250833	181.96803912552372	151.30431024492836	455.4671158192604	503.3431101483972	-6160.378777074174
8000000	-6640.709185943852	-6167.020287722359	-473.6888982214929	0.1785691001256211	0.3329992813098633	0.21526018628376561	0.2731714322807485	0.0521662035115381	0.40012064123924734	0.06457878855647539	0.022216664505834902	0.4208467447637611	0.04007095742314302	0.3990747620665145	16	25	12	9	6215.627970306656	155.91923558389396	88.28279951593784	456.46295977398944	468.0409892438887	-6167.020287722359
8020000	-6660.737733499606	-6172.654711661396	-488.0830218382104	0.21279429990742743	0.3197147561648415	0.2069582077619111	0.2605327361658185	0.042189740263959524	0.3873392152159615	0.052118837241375615	0.020817309875375164	0.44622694254366385	0.05130795485966428	0.38849732007534243	13	18	16	15	5529.364655859435	623.281525257306	257.3004413811015	320.25342021806404	434.59163995858967	-6172.654711661396
8040000	-6653.157380577751	-6170.737114750086	-482.4202658276644	0.18593151239999003	0.2955600481891063	0.2327122209010234	0.28579621850987874	0.04742469360664061	0.3535842364876495	0.054817182765143385	0.031891598975302034	0.4832400900075564	0.02904219815770772	0.3382103244941335	12	11	35	4	5400.39358146479	1263.9196362018943	206.39793589612674	695.7806946609229	496.1056964085685	-6170.737114750086
8060000	-6615.329922198747	-6158.5744695834255	-456.7554526153218	0.19255526733963682	0.3324391831620881	0.2335127398235361	0.24149280967473735	0.06005252660877333	0.34618633266459103	0.07444968135945748	0.02390083481205037	0.4476229441017735	0.04778768045335387	0.3576186503165031	10	11	37	4	14268.775613560725	1050.076190176235	152.45332963541327	245.86601193442542	339.04716839974316	-6158.5744695834255
8080000	-6611.9956324935965	-6163.527706360046	-448.4679261335508	0.1833707728971916	0.35155699363497517	0.23053344589053876	0.23453878757729285	0.05355255278641909	0.35988352198802126	0.06915139880733026	0.032407319263060945	0.4401224505179491	0.044882756637218885	0.3389854247923935	10	5	34	13	5183.96555971834	3183.2844733161537	111.32198521453593	173.978449088435	330.93505903692676	-6163.527706360046
8100000	-6606.94150665897	-6153.133809340925	-453.8076973180452	0.1898395123318231	0.3166624389097722	0.22824219222367964	0.2652558565347233	0.05646273858469163	0.3689394315213272	0.0513091931773722	0.030258847554875123	0.44471605381995766	0.048313735341775806	0.3688826008621779	15	1	27	19	6711.319033547146	937.0510716118754	94.7997539850667	308.74053563604826	433.759283934468	-6153.133809340925
8120000	-6618.607449770376	-6166.116427668827	-452.4910221015484	0.18279641797028098	0.3362685431259413	0.22081461710354053	0.2601204218002355	0.05626449851071921	0.3944396856309048	0.061686647954686785	0.025905198304024615	0.43125812820265785	0.030445841397006256	0.32752298752739745	12	5	16	29	7470.663281092409	372.89437187557814	76.91085160905995	205.34305867073274	399.0916578443961	-6166.116427668827
8140000	-6622.021545426847	-6171.153288105934	-450.8682573209138	0.1985329171076607	0.2929318215888545	0.24574760091559417	0.26278766038788887	0.05325118634574764	0.3346733715776424	0.07097843409420597	0.033794282503594196	0.45871684469452684	0.04858588078428245	0.3485724357289336	15	13	25	9	5283.204561514544	175.83621234496215	136.17538030613065	364.69100179583853	360.79016818996877	-6171.153288105934
8160000	-6629.287886804132	-6159.598091183644	-469.6897956204873	0.19690136228650273	0.32376374867426483	0.21591476356299244	0.26342012547623844	0.058735110437542676	0.38660465340952127	0.06312575117634772	0.031988635468594324	0.42156232429664625	0.037983525211347124	0.3313511648584546	8	14	35	5	7145.680823818621	804.4565360536808	128.46025962506562	374.05310568095496	369.35152096063996	-6159.598091183644
8180000	-6637.424294489545	-6180.716960359611	-456.7073341299338	0.20937769838611484	0.3451218961011364	0.18907277612958373	0.2564276293831634	0.04807629507927228	0.3590273013536259	0.06353233249245918	0.02583987781908614	0.4538946093288382	0.04962958392671738	0.283581026660464	8	13	35	6	7914.001028207957	1962.8674837868482	133.67461801085588	285.42118751021104	349.24613814181663	-6180.716960359611
