Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	codon_0.treeLikelihood	codon_1.treeLikelihood	codon_2.treeLikelihood
970000	-6065.933908266601	-5461.354018803959	-604.5798894626427	0.5065208872369679	0.22863148883747264	0.08786673246673168	0.17698089145882973	0.32376722816812215	0.4256758314178507	0.08165170206817395	0.16890523834585336	0.2810009594639362	0.4034896295916852	0.08976907007534322	0.22574034086903502	8.194003116274454	8.246135680270926	9.098677082368438	0.6681406898331249	0.8790447147103879	1.451234313027126	0.0021747558700478758	38.75004335362457	56.68650897493989	572.8157198299865	-1434.058823937842	-1778.2087723164732	-2249.086422549644
980000	-6099.031648458216	-5481.511382100007	-617.5202663582091	0.43783855995169607	0.2735896114885332	0.09332528252074672	0.19524654603902603	0.31263332418569534	0.41505398469779925	0.11656100164753902	0.15575168946896656	0.3643112972852846	0.33670299647307317	0.07906024119507983	0.2199254650465621	7.764205693213577	11.570050557639908	11.5862001851893	0.7586823077066582	0.9309675850879915	1.3092009753372917	0.0021034487396658255	36.38715997020438	54.836356024375654	584.2244042491834	-1439.2046914990437	-1784.5970812869414	-2257.709609314022
990000	-6079.205831054507	-5477.77349883985	-601.4323322146578	0.45124053302443823	0.27965852620169207	0.10643240331072931	0.16266853746314236	0.368025363829113	0.40803307312515746	0.09295497818641829	0.13098658485931136	0.2900836422842237	0.3925457023666439	0.08570616463574847	0.2316644907133836	7.87496269559716	9.92773938775674	14.37515171734571	0.6677276449324692	0.9251711626671855	1.4055189430905046	0.0023770553007256066	36.235431810116594	56.484595807771555	563.0076042824112	-1426.665696721393	-1799.7198758259174	-2251.3879262925393
1000000	-6083.745313957879	-5502.639892173051	-581.1054217848283	0.4999978514238773	0.20053291469209755	0.1112360320876563	0.18823320179637093	0.2867242137571496	0.42597822865509605	0.11499612642597275	0.17230143116178168	0.3362233807914904	0.3892057127357888	0.08388688171715412	0.1906840247555663	6.253279381374733	8.911094832748656	11.17612201616616	0.6508151484668662	1.0069317916780018	1.3405902748478362	0.0025537755087396514	25.877773555277866	56.478802619025856	510.899692729207	-1439.4528237513546	-1795.029382873199	-2268.1576855484977
1010000	-6075.300897481436	-5484.4543106523715	-590.8465868290638	0.45862199658746683	0.23842382481884697	0.10350362000091223	0.19945055859277605	0.3177176818139422	0.4239423663866373	0.10281925529441621	0.15552069650500452	0.3332276083930698	0.3781389702950248	0.07559665555623682	0.2130367657556683	7.919544087197659	8.8772751811962	11.709787577910603	0.7165853357455696	1.0118011467626973	1.270263923852431	0.002439255657772231	33.86037521196431	55.976069535718786	534.4181619354359	-1442.9938067288087	-1788.671799290303	-2252.78870463326
1020000	-6085.019781901244	-5480.9602978687635	-604.0594840324806	0.51000297117726	0.24029181776500033	0.09428826779748314	0.1554169432602586	0.3027423662802453	0.41994810776510416	0.07547959832389962	0.2018299276307512	0.3443498871150419	0.3651550581024782	0.07936526348943465	0.211129791293045	7.150689363303905	12.098143221345515	9.327112574916912	0.6377160939305294	0.9785535397123747	1.3820052048996265	0.002082730337912651	32.354682777076455	54.99727066041234	559.5555708062161	-1438.01364761675	-1787.3270247773135	-2255.6196254747
1030000	-6083.624157565598	-5487.282839303447	-596.341318262151	0.4531082048885033	0.2658160981011281	0.09939649481390267	0.18167920219646796	0.2957859843836766	0.4138130596194492	0.09380428610651739	0.19659666989035707	0.2782108389939666	0.4165502448680343	0.08464818375307996	0.2205907323849189	5.431865887410857	9.002230862027545	10.997500453216936	0.6072374190923943	0.9543750579325944	1.436517224970694	0.002316545106794416	34.11123559805129	56.59662903370008	557.3148977439449	-1444.3455536446513	-1790.124337897737	-2252.8129477610582
1040000	-6083.609176457855	-5483.978839206116	-599.630337251739	0.4836616535251894	0.24339999374894053	0.10404679512187029	0.16889155760400182	0.302547685941299	0.41446459625148985	0.09909750000106927	0.18389021780614215	0.30131554713674147	0.4221165752821218	0.06780479728908222	0.20876308029205426	8.326602315126706	8.073160388823533	10.150409095550224	0.6543178675588897	1.0540709523528167	1.2899650746957212	0.002231747899393638	36.72355996630607	52.18426566676587	548.9286068614141	-1446.6903579685259	-1780.444796353319	-2256.843684884271
1050000	-6064.1050822862735	-5465.505744946064	-598.59933734021	0.4273562007212432	0.26000292327514446	0.11376522912140585	0.19887564688220852	0.3050505534017456	0.41065139977690446	0.1045819298014606	0.17971611701988968	0.3798852624294511	0.3498759419898674	0.0712922749696497	0.19894652061103169	6.332756867724756	10.464152119648196	10.672748134129414	0.7043504822895377	0.8670667406606486	1.4271749222035777	0.0021760711272522056	37.47736742771051	55.446361892485584	560.0533806860147	-1436.6472654299896	-1778.7687577866768	-2250.0897217293978
1060000	-6088.260375267327	-5479.6008426952185	-608.6595325721086	0.5183499174295806	0.23614092047103344	0.06708979337810088	0.17841936872128702	0.33802401913736785	0.40362755876398876	0.08183720650112723	0.17651121559751648	0.32199836560939554	0.3548267124549101	0.09216449270959476	0.2310104292260995	7.046474938748819	12.524795369922503	12.137502740937023	0.6614765000979927	0.9924058604698138	1.3445056227659973	0.0022384907140237348	43.474380439271215	58.270365448602995	575.0227542328957	-1441.6838188813012	-1777.516180023054	-2260.4008437908633
1070000	-6069.1563433230785	-5470.104981055771	-599.0513622673078	0.4603420472036406	0.24940260801331351	0.10871829399690193	0.181537050786146	0.3160717209787344	0.4296165300060823	0.10140408897230463	0.1529076600428789	0.3290062162911508	0.36338299089114545	0.07367505987995403	0.23393573293774955	7.96763344913494	10.495596065604383	10.69598479890911	0.6660097937123012	0.896020625024712	1.43637915170924	0.002296701804145653	39.91932658874045	53.81582660200444	545.9335542992224	-1436.7430963839859	-1783.0048546219766	-2250.357030049808
1080000	-6066.588862703939	-5468.031150190364	-598.5577125135752	0.4873661724235412	0.24545470850790374	0.10317625522378387	0.16400286384477322	0.2482013296215705	0.44249721227407435	0.0854212317488009	0.2238802263555545	0.34060073725079965	0.3595992299671212	0.09253256649681224	0.2072674662852668	7.004435261821084	9.015148327345074	9.186759567813835	0.6646971040009272	1.001823528707859	1.3318826868340798	0.0023578094299045683	33.6022519566657	57.88576408314657	568.8006172892333	-1428.6673666511474	-1790.9966613894364	-2248.3671221497807
1090000	-6098.255668305973	-5492.900657652688	-605.355010653285	0.5290211014936818	0.20211951259400335	0.12262283087710416	0.14623655503521268	0.33719144489733494	0.39436219360594504	0.08893365870568971	0.1795127027910305	0.2895838317261881	0.4018344144279403	0.08173358110136139	0.22684817274451008	5.342937321049257	12.035540047769171	10.615893035596134	0.6358150360928406	0.9017815141497244	1.4606692356435962	0.0023013023376643503	39.714473780550314	56.06742768244747	574.0667433689326	-1447.5494679801577	-1788.88535193425	-2256.46583773828
1100000	-6095.89677269623	-5486.005222833097	-609.8915498631335	0.46573274531776965	0.2373881397162651	0.11215792227539731	0.18472119269056983	0.3263635612005731	0.3925449440411931	0.1136911416537098	0.16740035310452428	0.2984062184672711	0.34778411422762123	0.08123988390640385	0.2725697833987038	6.614456583172298	13.08458153822719	8.761841093798903	0.6637265644205986	0.9303685052683701	1.4043036282368484	0.0021274971218531785	47.138233478638924	56.37150820733954	574.0827170171154	-1443.7568997344051	-1781.9792946700672	-2260.269028428624
1110000	-6093.996181077247	-5478.022994540037	-615.9731865372099	0.4514543685597258	0.25530062701823786	0.10610121995973915	0.18714378446229904	0.33353040157987335	0.37734370694102604	0.1041138874484324	0.18501200403066856	0.31323516492173636	0.39021639393275204	0.060214104148380035	0.23633433699713158	6.954523669674079	10.487843938787657	12.764112342446719	0.7308484509094693	0.8606694819733238	1.4072003930739232	0.0021358499413870664	46.349557560583136	58.86716426983045	601.9694870526397	-1451.533810133946	-1779.552367292012	-2246.9368171140795
1120000	-6086.076274196803	-5486.829268962824	-599.2470052339789	0.5159899153340035	0.2175418361620148	0.10916285833005215	0.15730539017393133	0.2862011468122187	0.45251404709900883	0.07011505100388488	0.191169755084888	0.31614273872049736	0.3939944395881118	0.07398004955287907	0.21588277213851176	7.668868453153425	9.91283075417097	12.143276950878013	0.7533737574084132	0.9338438553972188	1.3116079765153654	0.002305876407373142	36.9633959769503	54.929625502903505	551.9548430959144	-1435.8958989913942	-1790.7494358196354	-2260.1839341517943
1130000	-6075.884081963284	-5469.262072625796	-606.622009337489	0.5159885550322026	0.21614426533532097	0.0882166658663375	0.17965051376614063	0.32130356398406473	0.4245941188806946	0.09418203715659018	0.15992027997865088	0.3179078295471693	0.3784254377333217	0.08465463954801457	0.21901209317149437	6.576063340572963	10.910352015675095	7.77394000960831	0.6490571164260255	0.9551597148411242	1.394112012144408	0.002177956234089314	37.826736748716264	55.322863152487415	561.984507833465	-1436.1252854543582	-1777.640331333234	-2255.4964558382035
1140000	-6069.701447809085	-5469.104857289151	-600.596590519934	0.452434105710078	0.24106307994907658	0.09945735249648677	0.2070454618443603	0.3057187504997336	0.38419838450874444	0.12839816725409267	0.1816846977374297	0.3229873766003293	0.38656527966111065	0.05915401065247375	0.23129333308608635	7.06076454213609	10.59254433272024	9.111849716836927	0.7279963029970236	0.9935083787642105	1.2772000625387567	0.0022396329851129297	35.47215284034225	53.10657957359472	551.5418704065668	-1438.9162334021264	-1779.1567723745961	-2251.031851512429
1150000	-6073.475280673261	-5481.749649094524	-591.7256315787372	0.5063918133018789	0.23495247870344885	0.08445409132294876	0.17420161667172512	0.3033496305306428	0.4393890473951416	0.0896320838991389	0.1676292381750771	0.3426773228187173	0.36829279311900526	0.08098837884888788	0.20804150521338954	8.652700863946798	8.01450138737178	12.473419744951116	0.6595992906263551	0.8899167199305015	1.4488630336842259	0.0025146636136647972	36.944483395501365	55.87474583825782	535.03158468815	-1436.9557513157301	-1786.6125735311737	-2258.18132424762
1160000	-6081.063135990954	-5480.21944497647	-600.843691014484	0.48500344088360525	0.24319093473441145	0.08552960302938878	0.1862760213525962	0.26663259317777044	0.4682663247073686	0.09371658662179314	0.17138449549306825	0.36120462873086373	0.3447755176329862	0.061318425422489525	0.23270142821366063	8.96223730484618	8.738721648000235	11.469468979677227	0.6406043470757788	0.9264218763971294	1.431262368656029	0.002114168882564463	39.916423003812234	62.552266820505565	575.3021435640638	-1441.362241811151	-1781.3851042863419	-2257.472098878977
1170000	-6058.539124032184	-5467.062861428021	-591.4762626041631	0.45113961972329136	0.24486771284592482	0.12328194048187083	0.18071072694891455	0.282395237157432	0.43782394032696276	0.10596814440251698	0.17381267811308868	0.314525316940247	0.37309628724869537	0.07592354970016593	0.23645484611089174	7.1142027105290255	7.585635720214632	13.678728954107898	0.6404512686060088	0.9159109278854513	1.4419256666923832	0.0024129968225267725	39.68284832132238	53.297698827215655	516.2753371392097	-1437.3795051140855	-1781.0669271546094	-2248.6164291593263
1180000	-6067.652272731093	-5476.536288268886	-591.1159844622068	0.4706562172501677	0.2514679460338968	0.11402819429486617	0.1638476424210709	0.2859391397948888	0.44475165889413515	0.08832166871422473	0.18098753259675177	0.31280517669735086	0.37159352354286157	0.08950140306128956	0.22609989669849795	7.643905331041207	10.575590675966135	9.730599565748742	0.7152683396512882	0.9592246955355679	1.3241510997638692	0.0025788465833610752	38.01535450921233	51.21820269947057	513.4448785092272	-1429.5719684977232	-1782.8508047898538	-2264.1135149813094
1190000	-6052.573291869577	-5490.044787673225	-562.528504196352	0.4846481220043305	0.22266460215411116	0.10818710436285328	0.18450017147870668	0.34151135828535545	0.371356418193777	0.10587606311150045	0.18125616040936754	0.3210073106014652	0.3793015774345655	0.081106406259037	0.21858470570493227	6.778893694255383	8.70899356301021	9.59578053648891	0.6820305481394442	0.9863262242316808	1.3301290873819245	0.0025934794334314644	32.37020661838103	54.73003202090913	481.36680036971586	-1434.446639703006	-1795.4065790830912	-2260.1915688871277
1200000	-6061.0857379725785	-5487.423141494559	-573.6625964780195	0.4589119400501069	0.21509551898144996	0.11564059861476936	0.21035194235367555	0.3086442997559246	0.37872142841790474	0.10393750344424815	0.20869676838192291	0.33404649041191053	0.3582155645986115	0.07690411991824028	0.23083382507123762	7.449800045896495	9.013782447314146	10.096318496308495	0.6827679078266212	1.079058397269768	1.2366630658932658	0.0023756621868506354	29.490875186291838	55.98537485202067	508.9161281549189	-1433.9407788005374	-1793.034001263532	-2260.448361430489
1210000	-6079.498920228532	-5486.013854027697	-593.4850662008354	0.4929586689157686	0.20797728245971642	0.10674846543511526	0.1923155831894015	0.29811261541345324	0.4227500270983744	0.11411548697574447	0.16502187051242836	0.3174289818082009	0.3869365478673574	0.05931013170253175	0.23632433862190974	5.453780368353079	9.927709064330614	10.460347852095692	0.6750468274404433	0.8639994666696371	1.4594063098301167	0.002294617606820958	33.80654063997412	56.361226273760295	551.187407530505	-1430.6200486520822	-1794.8400921671619	-2260.553713208453
1220000	-6079.2187652806915	-5481.769611220296	-597.4491540603963	0.4510863917749485	0.2657526262597059	0.0998522552824228	0.18330872668292456	0.32385469238119297	0.4183378043997515	0.08048715196498893	0.17732035125406703	0.3075742807530348	0.4094440316283327	0.0752986715251174	0.20768301609351492	5.426753941367667	10.35914062880899	10.84914080905864	0.7339710307599632	0.9049527643386102	1.359809400286002	0.002299337625392372	32.7443589782773	53.854693556908344	552.0073615690224	-1443.0346225013438	-1777.9213321941797	-2260.813656524773
1230000	-6059.103735504554	-5477.398291138981	-581.7054443655722	0.48991429547372545	0.24768808636042308	0.10202410435763884	0.16037351380821446	0.29535485425349706	0.43466851465095596	0.08409346581461828	0.18588316528092913	0.32734212748793307	0.39048664674770656	0.08117621536860517	0.200995010395755	7.803148053653468	9.191573242233762	9.718405427625973	0.6287195372750692	0.9438231657892452	1.425689294732237	0.0024967573950035234	31.23870034997436	52.64990700269909	507.4505411980277	-1439.2010358133612	-1773.660524728653	-2264.5367305969667
1240000	-6064.701984501812	-5477.632888276961	-587.0690962248506	0.5484964028908561	0.1956743627691916	0.09266760484716292	0.16316162949279112	0.36330218333828806	0.40574840410879826	0.07295860851095905	0.15799080404195498	0.27809053801524175	0.3689796666653291	0.09962201710878582	0.2533077782106432	6.228610662821805	8.535809521047263	10.942875364528867	0.6525295805355505	0.9286352629556219	1.417180535463762	0.00244469879120236	39.93345574391435	52.8716562210068	518.1788703413271	-1431.9184263041946	-1777.1418257904145	-2268.572636182352
1250000	-6085.428239944305	-5500.347225276644	-585.0810146676602	0.46042889175113916	0.25816171034012125	0.12607171557038552	0.1553376823383558	0.3252077852439051	0.42386014482569095	0.07032412780635527	0.18060794212404888	0.32975711065856117	0.3860870841384116	0.0717538760073795	0.21240192919564754	6.143447825680186	8.27036597383525	9.881131249786458	0.5913537783703531	1.0038711446690018	1.402829142571936	0.002280594312507309	33.791344106400324	50.706191006165696	515.4057863765806	-1448.8952761859834	-1789.806142565665	-2261.6458065249954
1260000	-6075.211295436562	-5488.147790385396	-587.0635050511667	0.49130283568027566	0.2507537870154377	0.09976571832032581	0.1581776589839626	0.33777208352918203	0.413740845801917	0.09590682588649703	0.15258024478240417	0.3036441408232129	0.3912431475058216	0.08050681103334756	0.22460590063761768	7.1886257429970115	10.460905600503255	9.270356843818812	0.669706205974172	0.9049354345842204	1.423785531851012	0.002438617601272766	33.73369426371347	54.37290313585492	527.5493933527417	-1445.7414227556997	-1791.4009819236405	-2251.005385706056
1270000	-6092.836205419743	-5504.746615396012	-588.089590023731	0.5144814695423028	0.23998183372405413	0.09050100376933129	0.1550356929643137	0.35429298219904015	0.3756668343937218	0.1127988723918891	0.1572413110153492	0.29300617205499063	0.3800883400196786	0.07805945815902177	0.24884602976630874	9.776914087665991	11.822281367641995	10.94211070372307	0.6422833609383715	1.0739740742408046	1.2820391522538677	0.0024929387761520433	35.19757166233267	54.6391111157528	519.8282641800037	-1451.1829786741048	-1800.2190737362778	-2253.34456298563
1280000	-6072.864299802701	-5485.176977331747	-587.6873224709535	0.5131385511678508	0.21012754552611576	0.09039349925887473	0.18634040404716057	0.32289374134765947	0.4205580090842169	0.08320632382414084	0.173341925743983	0.29332987458356724	0.3968764087217473	0.08245555281602482	0.2273381638786604	7.181359683065382	9.579869559327118	10.91732792976122	0.5733021747099531	0.9969360779472003	1.4277298529367073	0.002421949116170266	37.07585200635872	52.817680193081856	521.5791333403359	-1445.2546010415285	-1782.3320030578489	-2257.59037323237
1290000	-6073.284310671339	-5471.634854363791	-601.6494563075471	0.5007349195875753	0.24973441403245672	0.09951605660899847	0.15001460977097142	0.29933828231367693	0.4530014752538219	0.08547983242245977	0.16218041001004163	0.3011089741881833	0.45147538688523686	0.059246058822191715	0.18816958010438797	6.549133279662022	9.12384170524584	14.538131223262772	0.6442986733707403	0.9420547818787377	1.411952728909434	0.0022943253628352396	41.189770397409234	58.356762233892844	552.1809907957155	-1431.5826649230876	-1785.4376581530523	-2254.6145312876515
1300000	-6077.92814044097	-5479.749163537559	-598.1789769034109	0.4647587248631773	0.27593681496832695	0.1043116708541349	0.15499278931436272	0.30653781536543784	0.43747696772903266	0.08787043668213194	0.16811478022339776	0.3045511542836585	0.4170743368843925	0.08013626674165993	0.19823824209028892	7.47220007407528	7.184722634206964	11.743277123617053	0.6414737495052075	0.9246731214846186	1.4321458611506785	0.0023227921716734456	30.83166848996389	55.73312889307969	552.441140611648	-1434.5232747599043	-1784.2298527307682	-2260.9960360468863
1310000	-6069.606577528048	-5457.4146602245755	-612.1919173034726	0.4541591330957191	0.2635490366849211	0.11161113259550953	0.17068069762385213	0.30945572534883026	0.4178110744225894	0.08408126093130265	0.18865193929727786	0.3259780678445654	0.36610022754443206	0.08596799822325157	0.22195370638775086	7.046700647631009	12.164413748206394	10.65314364003041	0.6716116865975781	0.9809522481985247	1.3458723113305562	0.002181141602398265	40.2784530610634	59.67107267064943	590.1321206419649	-1436.0249059061098	-1776.2462196801907	-2245.143534638275
1320000	-6079.564756674062	-5479.154430818791	-600.4103258552703	0.49986208474824795	0.23565527171235529	0.10132518418644883	0.16315745935294984	0.2753936017189888	0.43542665099778777	0.10473726409164183	0.1844424831915817	0.32262209745808	0.360635535633838	0.0881746236424217	0.22856774326566023	8.588269475836611	11.371548760712683	10.591485280911506	0.65611732563527	0.9382840023368498	1.4039611354832902	0.002271563521811571	35.394569850778936	55.6888746963693	563.1051296726553	-1438.8202829801992	-1779.1030692383906	-2261.2310786002017
1330000	-6098.432569629616	-5494.127678397023	-604.3048912325927	0.46142872246314814	0.23437212575009186	0.11692782338805512	0.1872713283987068	0.3318182764568529	0.3913274250182912	0.11844380244053522	0.1584104960843208	0.35300379760300427	0.3511754129801367	0.07107346063839048	0.22474732877846842	5.284535996676157	9.66289514164866	10.067720523563867	0.7075103877035505	0.9760332096540474	1.3150635949648042	0.00235746467053377	37.56665424495104	57.24745225646858	575.2709381052273	-1437.1692870027637	-1797.5386007393327	-2259.419790654927
1340000	-6079.429746073216	-5484.174489575722	-595.255256497494	0.5124865722299403	0.260666811490664	0.08368690764431032	0.14315970863508734	0.2972626939384019	0.4309788644822912	0.10153558087572698	0.17022286070358006	0.31048140119731393	0.36168055813032896	0.09898264639234293	0.22885539428001397	6.859493549866689	10.636945422065175	10.212633291915914	0.6636311442875477	0.959887027431412	1.3748800718252707	0.0022076158269896864	40.55720500881479	57.323658588928	556.9355411716688	-1447.3575738092227	-1779.378361168963	-2257.438554597536
1350000	-6069.474765788239	-5489.263169904194	-580.2115958840446	0.4876224304109271	0.26430257890088366	0.08932230493185275	0.15875268575633844	0.29777103847186787	0.45327696202576767	0.0873416609889379	0.16161033851342674	0.3368576624594993	0.36289195319855394	0.08365859702236679	0.21659178731957981	6.93252107456049	8.826463433239061	12.56677326042	0.5879719195131559	0.9582797696416623	1.4517862723666768	0.0023211508708356446	32.34524611136504	53.117912706225745	518.29770924136	-1435.1791098137635	-1793.4114204625353	-2260.672639627896
1360000	-6098.466757221966	-5508.83315060413	-589.6336066178352	0.4581921783649721	0.2465714256025846	0.11514441536924662	0.1800919806631985	0.34578761754191967	0.39924902630076436	0.08772352141206576	0.16723983474525042	0.3548023636263643	0.3748043887728323	0.07322563336176556	0.19716761423903778	6.011017365518042	9.117891727808528	13.166131572033485	0.7629041413061205	0.9928977192454967	1.2430691115498442	0.002143844571020709	34.82532174079695	59.1550540173036	552.8567466347267	-1437.6228016548644	-1795.8761035759833	-2275.334245373283
1370000	-6068.885782275337	-5478.38694608792	-590.4988361874177	0.4760101143206325	0.23211083040602018	0.10474164294450017	0.18713741232884887	0.2647961087261967	0.4287738574004111	0.1066967264293778	0.19973330744401477	0.35440565605607777	0.3493874198069752	0.08278290841783813	0.21342401571910877	6.309195464280037	7.687758807773454	10.68479284463722	0.6657232980275398	1.0017219860609463	1.3309629220926014	0.002417475321954528	34.780940987627794	54.74942510428186	528.1889947990355	-1430.6451626160542	-1788.1101861373495	-2259.631597334516
1380000	-6077.6234631073285	-5483.414656039724	-594.2088070676048	0.4750779448609995	0.2848058212596702	0.07834486912109283	0.16177136475823917	0.29262733734952584	0.42836702602516846	0.09722998733861131	0.1817756492866946	0.3034209452476296	0.39343574723614144	0.07619425811026057	0.2269490494059682	6.745069243692732	12.732072470847505	12.707799165911695	0.6093086074101622	0.9822370073499462	1.4065939500370868	0.0025694137835393584	33.18146881854028	55.44303135736869	530.2085617267766	-1439.2774260611086	-1780.6559040973127	-2263.4813258813024
1390000	-6078.895899528715	-5492.983326892076	-585.912572636639	0.44171167558416086	0.26009129838713224	0.0906919487479091	0.2075050772807995	0.2879066199222423	0.4425864324320482	0.08518633047551387	0.18432061717019588	0.3278770956354753	0.38392862942866113	0.08204957360971837	0.2061447013261451	6.501407235251553	10.086208404543102	9.267538458279596	0.7234517934586578	0.913161987619202	1.362069322700519	0.002597407211548241	33.6181048177835	52.079732388508766	517.0818674036666	-1443.4727846114693	-1786.34701460034	-2263.1635276802663
1400000	-6065.8209228319665	-5469.713031807656	-596.1078910243107	0.465864650870353	0.26603881088328224	0.10331909501576042	0.16477744323060617	0.3271830293123822	0.40747257511500906	0.09451421318482904	0.17083018238777997	0.31869207650229225	0.3672291432301798	0.0752028138162559	0.23887596645127196	7.438517105800889	10.941097751173704	8.932842684554513	0.6769448050301915	0.9374139893183459	1.3841028475801822	0.002282326244661679	33.19897200585704	55.7026546357346	551.0065994724426	-1438.8256055294187	-1780.9463774672518	-2249.9410488109856
1410000	-6082.889237362286	-5477.291309730842	-605.5979276314439	0.4398274325565759	0.30630655725115785	0.0961089598893112	0.1577570503029568	0.304781292728088	0.4194232871884036	0.0959637359355591	0.1798316841479496	0.3457556522653759	0.3635326063922934	0.06250020975356077	0.22821153158876983	7.2719103188236405	9.141525301983267	10.729735996849545	0.6422556942921436	0.9304340032106188	1.425606758184348	0.002192324080567223	36.59309806916062	56.58282974531433	568.2830588373732	-1441.3212966051594	-1776.838205059369	-2259.131808066313
1420000	-6079.430214201782	-5468.200584010654	-611.2296301911285	0.4804455314213937	0.2421737484261987	0.09359488779817586	0.18378583235423354	0.3291533819849795	0.4091610050597573	0.09841461912303522	0.1632709938322284	0.31866508292524554	0.3744527330502475	0.08299907038018012	0.22388311364432675	6.170349862118069	10.510182536163931	9.220632412019512	0.6185828091693999	0.9077135705469072	1.4718873479464092	0.002059723877568136	37.938538352696256	56.39367067678323	589.3117024008429	-1436.3722009415376	-1786.5627602290679	-2245.2656228400483
1430000	-6089.079476329621	-5487.933257482624	-601.1462188469966	0.47625522047538155	0.28116804775942666	0.09094297106461488	0.1516337607005786	0.3168377590957462	0.4098210190749105	0.10321060314331065	0.17013061868603313	0.32193511621910786	0.3862032439936822	0.07382582018522155	0.21803581960198826	6.578097220191561	10.172132851756919	11.016460421458643	0.7178090627826169	0.8344963844848139	1.4463507863648724	0.002145836278929103	36.763872750358225	57.053950838707614	557.2949195928013	-1437.4960786160316	-1788.0004459687748	-2262.4367328978183
1440000	-6082.592958911636	-5479.996857766146	-602.5961011454905	0.4950779430060414	0.21529190503970752	0.11526434382525527	0.1743658081289974	0.3126505242441124	0.44869440978642317	0.07894520293865288	0.1597098630308121	0.3310324205170704	0.3916072226232005	0.0672757680983416	0.21008458876138725	6.890654736007283	7.889316861472912	10.651247224456249	0.668312268389041	0.918930754507783	1.4111775117145575	0.0021682518573649294	39.7848818524915	61.20088968775133	588.193923912865	-1435.8858983712746	-1797.36613643616	-2246.744822958711
1450000	-6075.798138065834	-5469.396028632269	-606.4021094335646	0.4896073991169247	0.24357962532905308	0.10364125888424201	0.16317171666978195	0.2953160878307934	0.4277371849581796	0.08810452701004896	0.1888422002009786	0.3208571576143196	0.3566022774179436	0.09628521586483191	0.2262553491029047	6.69929178113512	11.206270719665733	9.282960534283207	0.6754425645178331	0.9714173485804711	1.351594575304167	0.0022234822527232322	36.82354408535779	57.77131258218274	586.0375148553248	-1432.763306701548	-1785.468090612312	-2251.1646313184087
1460000	-6065.2687355943435	-5456.841655179569	-608.4270804147743	0.4723410834321504	0.23711347320624365	0.1121297457888665	0.17841569757274114	0.33575324475237567	0.3892004774640068	0.0845329072730495	0.19051337051056866	0.34067904597952214	0.3854237920376196	0.07902306047525985	0.1948741015075982	5.410032155612931	9.148392848171717	10.750332558774913	0.7257170869637524	0.9977493465765291	1.2752274573500273	0.002219805167173476	42.17535041264945	59.354311069838175	586.9390021017233	-1438.3532569058261	-1775.0101130493154	-2243.478285224427
1470000	-6066.254862178891	-5468.124344345794	-598.1305178330971	0.4753088694448645	0.2206592302211382	0.12152837739563391	0.182503522938365	0.30418169102307296	0.42522499959471005	0.10190468470310926	0.16868862467910845	0.3154953478037364	0.3732147550283915	0.08344519717605553	0.22784469999181645	5.639910154410446	7.801698306731084	12.595560667375342	0.7134353006771585	0.954549471084944	1.3306506344316036	0.0022929562926904913	42.84765695489381	57.19463718520078	556.1049139823774	-1435.1815838058599	-1778.592967263225	-2254.3497932767095
1480000	-6078.863565143991	-5471.749372381599	-607.1141927623925	0.4759965273637287	0.2513261380233916	0.09230924104174738	0.18036809357113395	0.33885850292121467	0.396700105528222	0.10276428271667684	0.1616771088338871	0.26059960488527123	0.42628820990490573	0.08466356356424495	0.22844862164557794	7.0076430271831125	8.49521723440635	9.935631633698803	0.5785722832189125	0.9109259621337178	1.5084949559960368	0.00206767778307107	39.29542645443986	58.015161604292615	591.5587506816335	-1438.7058012821603	-1784.9783536996472	-2248.065217399791
1490000	-6086.52607889089	-5479.366473309365	-607.1596055815256	0.477051768291755	0.25321008306625997	0.10732823018991322	0.16240991845207342	0.29529475173372965	0.4352263270269356	0.10734430283911453	0.16213461840022073	0.30356926966471415	0.36676468832951925	0.08294995853551186	0.2467160834702547	7.68491769168812	10.864357221202148	11.317641257833946	0.6650824624544028	0.9156939091806298	1.4176287829480896	0.002383444323080638	42.694725388749866	54.17130101985846	562.8069748490435	-1439.3785363916134	-1784.7096364717622	-2255.2783004459893
1500000	-6091.587452090945	-5470.883345823917	-620.7041062670278	0.4529289441734524	0.2778576114979436	0.10021026045234013	0.16900318387626553	0.3366543442142852	0.4043553053542651	0.09304339168843752	0.16594695874301257	0.3216261145084655	0.3587072938427388	0.09335802214912939	0.2263085694996663	7.046265658123666	8.782737361507595	11.757903166140382	0.6989968964423059	0.847261081512926	1.452308673932595	0.0020801980034191644	41.07169266256774	56.23926762887011	604.5345022385554	-1437.8817601105914	-1778.8067713692903	-2254.1948143440354
