Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	codon_0.treeLikelihood	codon_1.treeLikelihood	codon_2.treeLikelihood
13000	-7850.313401534723	-6764.751501831412	-1085.5618997033116	0.430558255068793	0.25106430074150526	0.10554699966796313	0.2128304445217386	0.26713281900276853	0.42154905574628	0.09713222191449769	0.2141859033364538	0.25137068912910077	0.46923997475419643	0.06279837649943644	0.21659095961726638	6.776931463557682	10.871395235594683	12.180279123428924	0.6233906208647801	0.976878924929016	1.3979370762103214	2.56078155490396E-4	1594.2204504701447	376.40023618445537	7319.627300393601	-1724.5792093770217	-2275.5725025661586	-2764.599789888231
13500	-7794.482664110071	-6704.743692983528	-1089.7389711265432	0.430558255068793	0.25106430074150526	0.10554699966796313	0.2128304445217386	0.26713281900276853	0.42154905574628	0.10121892928459492	0.21009919596635657	0.25137068912910077	0.46923997475419643	0.06279837649943644	0.21659095961726638	6.244637555385552	12.32350148539072	12.440352355171054	0.6233906208647801	0.976878924929016	1.3979370762103214	2.3710618722248546E-4	1594.2204504701447	408.83609096968013	7671.335212125847	-1711.6733202500552	-2249.531067915716	-2743.5393048177566
14000	-7672.591599363329	-6593.465923028669	-1079.12567633466	0.4446587654194109	0.25106430074150526	0.09144648931734525	0.2128304445217386	0.26713281900276853	0.42154905574628	0.10121892928459492	0.21009919596635657	0.2532932206371643	0.4673174432461329	0.06279837649943644	0.21659095961726638	6.244637555385552	12.32350148539072	9.588895142589271	0.6090591596328451	0.976878924929016	1.412200292388771	2.48463546268085E-4	1401.8043773968693	390.1480445915123	7233.725414596292	-1664.9111682207238	-2225.2846247803272	-2703.270130027618
14500	-7541.633528063806	-6466.634052110401	-1074.9994759534047	0.4794597347794889	0.2162633313814273	0.09144648931734525	0.2128304445217386	0.27516897440142196	0.42154905574628	0.09560275626009032	0.2076792135922077	0.2532932206371643	0.4673174432461329	0.06279837649943644	0.21659095961726638	6.101822148447512	9.45870908640146	9.588895142589271	0.6090591596328451	0.976878924929016	1.412200292388771	2.30843326598574E-4	1563.3226993352077	361.4827950440796	7054.385142592932	-1613.5689841827555	-2193.6583972408694	-2659.406670686776
15000	-7481.440028529711	-6405.462885663921	-1075.9771428657893	0.4794597347794889	0.2162633313814273	0.09144648931734525	0.2128304445217386	0.27516897440142196	0.4440952201583861	0.09560275626009032	0.18513304918010157	0.36901159289312946	0.35159907099016774	0.06279837649943644	0.21659095961726638	6.101822148447512	9.45870908640146	10.29119625406671	0.6090591596328451	1.0078120506918313	1.3812671666259557	2.1148103316949657E-4	1563.3226993352077	328.5888907266136	7074.187791786442	-1604.1214945090678	-2172.076987295681	-2629.2644038591716
15500	-7445.323142494317	-6371.10223077965	-1074.220911714667	0.4794597347794889	0.2162633313814273	0.09144648931734525	0.2128304445217386	0.27516897440142196	0.4440952201583861	0.09560275626009032	0.18513304918010157	0.36901159289312946	0.35159907099016774	0.06279837649943644	0.21659095961726638	6.101822148447512	10.290030151071495	10.29119625406671	0.5594962861916013	1.0078120506918313	1.430594026384146	2.1910106271985885E-4	1479.0334423348402	321.14895660689723	6986.038022100486	-1600.458098603657	-2155.613599450285	-2615.030532725709
16000	-7302.1351631401485	-6243.819569836554	-1058.3155933035944	0.4794597347794889	0.2162633313814273	0.09144648931734525	0.2128304445217386	0.31837050146997625	0.4008936930898318	0.09560275626009032	0.18513304918010157	0.3626710105992339	0.35159907099016774	0.069138958793332	0.21659095961726638	6.101822148447512	11.536641811733874	9.632940677474188	0.5594962861916013	1.0078120506918313	1.430594026384146	2.4803327674788463E-4	1495.466760177136	313.04689916675096	6347.830672080789	-1576.9904481897036	-2115.1164827824373	-2551.7126388644137
16500	-7226.0714227305525	-6171.852243588803	-1054.2191791417501	0.4794597347794889	0.2162633313814273	0.09144648931734525	0.2128304445217386	0.31837050146997625	0.4008936930898318	0.09560275626009032	0.18513304918010157	0.3626710105992339	0.35159907099016774	0.069138958793332	0.21659095961726638	6.101822148447512	11.536641811733874	9.838649380194358	0.6259582888207079	1.0078120506918313	1.3644485094818446	2.5261907233493057E-4	1495.466760177136	301.45468287522743	6121.456482711182	-1558.9354524600894	-2091.3674238323715	-2521.549367296341
17000	-7044.790547461678	-5993.77961060463	-1051.0109368570488	0.4794597347794889	0.2162633313814273	0.10236938029346696	0.2019075535456169	0.31837050146997625	0.4008936930898318	0.09560275626009032	0.18513304918010157	0.3626710105992339	0.35159907099016774	0.069138958793332	0.21659095961726638	6.101822148447512	10.52385814821254	10.294459639358834	0.6259582888207079	1.0078120506918313	1.3644485094818446	2.2886582330349049E-4	1495.466760177136	295.0068966585472	6020.808063100164	-1523.5961800951927	-2014.4753672525412	-2455.7080632568955
17500	-6956.1108934252525	-5925.900136684958	-1030.2107567402948	0.4794597347794889	0.2162633313814273	0.10236938029346696	0.2019075535456169	0.31837050146997625	0.4008936930898318	0.09560275626009032	0.18513304918010157	0.3626710105992339	0.35159907099016774	0.069138958793332	0.21659095961726638	6.101822148447512	8.268828626732532	10.294459639358834	0.6259582888207079	1.0078120506918313	1.3644485094818446	2.408913208867338E-4	1004.1433991816805	346.3935130074202	5690.73121642643	-1510.6678645611496	-1990.6201124394245	-2424.612159684384
